Date,Average,Observed Accumulation,Observed Total,Normal Accumulation,ESP 10,ESP 50,ESP 90,ESP 10 (wo Obs),ESP 50 (wo Obs),ESP 90 (wo Obs)
2012-11-21,2360,,1650,,2670,1650,1030,,,
2012-11-22,2360,,1650,,,,,,,
2012-11-23,2360,,1650,,,,,,,
2012-11-24,2360,,1650,,,,,,,
2012-11-25,2360,,1650,,,,,,,
2012-11-26,2360,,1650,,2610,1620,981,,,
2012-11-27,2360,,1650,,2600,1590,954,,,
2012-11-28,2360,,1650,,2600,1580,954,,,
2012-11-29,2360,,1650,,2580,1550,942,,,
2012-11-30,2360,,1650,,2560,1540,924,,,
2012-12-01,2360,,1650,,2480,1540,922,,,
2012-12-02,2360,,1650,,2450,1540,919,,,
2012-12-03,2360,,1650,,2450,1540,905,,,
2012-12-04,2360,,1650,,2470,1550,913,,,
2012-12-05,2360,,1650,,2460,1540,914,,,
2012-12-06,2360,,1650,,,,,,,
2012-12-07,2360,,1650,,,,,,,
2012-12-08,2360,,1650,,,,,,,
2012-12-09,2360,,1650,,2510,1520,940,,,
2012-12-10,2360,,1650,,2510,1500,952,,,
2012-12-11,2360,,1650,,2540,1540,972,,,
2012-12-12,2360,,1650,,2550,1550,976,,,
2012-12-13,2360,,1650,,2500,1520,967,,,
2012-12-14,2360,,1650,,2460,1510,948,,,
2012-12-15,2360,,1650,,2410,1510,943,,,
2012-12-16,2360,,1650,,2410,1530,940,,,
2012-12-17,2360,,1650,,2430,1530,948,,,
2012-12-18,2360,,1650,,2490,1580,977,,,
2012-12-19,2360,,1650,,,,,,,
2012-12-20,2360,,1650,,,,,,,
2012-12-21,2360,,1650,,2570,1580,1020,,,
2012-12-22,2360,,1650,,2560,1570,1010,,,
2012-12-23,2360,,1650,,2530,1550,1010,,,
2012-12-24,2360,,1650,,2460,1540,1010,,,
2012-12-25,2360,,1650,,2480,1580,1030,,,
2012-12-26,2360,,1650,,2470,1580,1020,,,
2012-12-27,2360,,1650,,2490,1590,1010,,,
2012-12-28,2360,,1650,,2510,1610,1010,,,
2012-12-29,2360,,1650,,2540,1620,1030,,,
2012-12-30,2360,,1650,,2540,1610,1010,,,
2012-12-31,2360,,1650,,2570,1590,1040,,,
2013-01-01,2360,,1650,,2560,1600,1040,,,
2013-01-02,2360,,1650,,2550,1590,1020,,,
2013-01-03,2360,,1650,,2540,1580,999,,,
2013-01-04,2360,,1650,,2530,1570,989,,,
2013-01-05,2360,,1650,,2520,1550,978,,,
2013-01-06,2360,,1650,,2450,1490,924,,,
2013-01-07,2360,,1650,,2430,1510,945,,,
2013-01-08,2360,,1650,,2370,1500,939,,,
2013-01-09,2360,,1650,,2310,1450,932,,,
2013-01-10,2360,,1650,,2300,1430,930,,,
2013-01-11,2360,,1650,,2240,1380,899,,,
2013-01-12,2360,,1650,,,,,,,
2013-01-13,2360,,1650,,,,,,,
2013-01-14,2360,,1650,,2230,1410,945,,,
2013-01-15,2360,,1650,,2200,1400,944,,,
2013-01-16,2360,,1650,,2200,1400,941,,,
2013-01-17,2360,,1650,,2160,1400,940,,,
2013-01-18,2360,,1650,,2120,1390,936,,,
2013-01-19,2360,,1650,,2120,1390,931,,,
2013-01-20,2360,,1650,,2080,1380,924,,,
2013-01-21,2360,,1650,,2070,1380,920,,,
2013-01-22,2360,,1650,,2050,1370,920,,,
2013-01-23,2360,,1650,,2010,1370,911,,,
2013-01-24,2360,,1650,,2000,1350,901,,,
2013-01-25,2360,,1650,,2000,1340,877,,,
2013-01-26,2360,,1650,,,,,,,
2013-01-27,2360,,1650,,,,,,,
2013-01-28,2360,,1650,,2080,1310,903,,,
2013-01-29,2360,,1650,,2130,1330,919,,,
2013-01-30,2360,,1650,,2150,1340,922,,,
2013-01-31,2360,,1650,,2270,1430,990,,,
2013-02-01,2360,,1650,,,,,,,
2013-02-02,2360,,1650,,2200,1400,962,,,
2013-02-03,2360,,1650,,2180,1380,955,,,
2013-02-04,2360,,1650,,2230,1420,967,,,
2013-02-05,2360,,1650,,2190,1390,932,,,
2013-02-06,2360,,1650,,2190,1380,923,,,
2013-02-07,2360,,1650,,2190,1380,927,,,
2013-02-08,2360,,1650,,2180,1370,920,,,
2013-02-09,2360,,1650,,2110,1360,916,,,
2013-02-10,2360,,1650,,2130,1410,962,,,
2013-02-11,2360,,1650,,2110,1410,972,,,
2013-02-12,2360,,1650,,2110,1410,977,,,
2013-02-13,2360,,1650,,2080,1400,972,,,
2013-02-14,2360,,1650,,2120,1410,1000,,,
2013-02-15,2360,,1650,,2140,1420,992,,,
2013-02-16,2360,,1650,,2150,1420,1010,,,
2013-02-17,2360,,1650,,2090,1390,996,,,
2013-02-18,2360,,1650,,2050,1380,996,,,
2013-02-19,2360,,1650,,2030,1360,998,,,
2013-02-20,2360,,1650,,2000,1320,989,,,
2013-02-21,2360,,1650,,2020,1330,1010,,,
2013-02-22,2360,,1650,,2030,1310,1020,,,
2013-02-23,2360,,1650,,2030,1300,1030,,,
2013-02-24,2360,,1650,,2040,1310,1040,,,
2013-02-25,2360,,1650,,2070,1330,1050,,,
2013-02-26,2360,,1650,,2060,1340,1050,,,
2013-02-27,2360,,1650,,2070,1350,1050,,,
2013-02-28,2360,,1650,,2070,1350,1040,,,
2013-03-01,2360,,1650,,,,,,,
2013-03-02,2360,,1650,,,,,,,
2013-03-03,2360,,1650,,2070,1340,1020,,,
2013-03-04,2360,,1650,,2140,1400,1040,,,
2013-03-05,2360,,1650,,2170,1420,1060,,,
2013-03-06,2360,,1650,,2160,1380,1050,,,
2013-03-07,2360,,1650,,2140,1380,1050,,,
2013-03-08,2360,,1650,,2140,1380,1050,,,
2013-03-09,2360,,1650,,2140,1370,1050,,,
2013-03-10,2360,,1650,,2160,1380,1080,,,
2013-03-11,2360,,1650,,2140,1370,1080,,,
2013-03-12,2360,,1650,,2140,1340,1080,,,
2013-03-13,2360,,1650,,2150,1340,1080,,,
2013-03-14,2360,,1650,,2140,1340,1070,,,
2013-03-15,2360,,1650,,2120,1320,1070,,,
2013-03-16,2360,,1650,,2070,1370,1090,,,
2013-03-17,2360,,1650,,2050,1340,1080,,,
2013-03-18,2360,,1650,,2050,1370,1100,,,
2013-03-19,2360,,1650,,2010,1360,1100,,,
2013-03-20,2360,,1650,,2010,1330,1060,,,
2013-03-21,2360,,1650,,,,,,,
2013-03-22,2360,,1650,,,,,,,
2013-03-23,2360,,1650,,,,,,,
2013-03-24,2360,,1650,,2070,1400,1120,,,
2013-03-25,2360,,1650,,,,,,,
2013-03-26,2360,,1650,,2020,1390,1120,,,
2013-03-27,2360,,1650,,,,,,,
2013-03-28,2360,,1650,,1980,1370,1100,,,
2013-03-29,2360,,1650,,1980,1360,1080,,,
2013-03-30,2360,,1650,,1960,1340,1050,,,
2013-03-31,2360,,1650,,1930,1330,1040,,,
2013-04-01,2360,,1650,6.83,1920,1320,1030,,,
2013-04-02,2360,3.53,1650,13.7,1880,1300,1020,,,
2013-04-03,2360,7.18,1650,20.5,1870,1300,998,,,
2013-04-04,2360,10.8,1650,27.3,1880,1310,993,,,
2013-04-05,2360,14.6,1650,34.2,1880,1300,989,,,
2013-04-06,2360,18.5,1650,41,1880,1290,987,,,
2013-04-07,2360,22.5,1650,47.8,1910,1290,976,,,
2013-04-08,2360,26.7,1650,54.7,1920,1260,965,,,
2013-04-09,2360,31.1,1650,61.5,1960,1280,984,,,
2013-04-10,2360,35.4,1650,68.3,1940,1290,990,,,
2013-04-11,2360,39.2,1650,75.2,1870,1280,988,,,
2013-04-12,2360,42.6,1650,82,1870,1310,1010,,,
2013-04-13,2360,45.9,1650,88.8,1840,1300,1010,,,
2013-04-14,2360,48.8,1650,95.7,1980,1400,1100,,,
2013-04-15,2360,51.8,1650,103,2040,1450,1140,,,
2013-04-16,2360,54.4,1650,109,2200,1580,1240,,,
2013-04-17,2360,58,1650,116,2220,1570,1260,,,
2013-04-18,2360,61.6,1650,123,2240,1550,1290,,,
2013-04-19,2360,65.8,1650,130,2260,1530,1310,,,
2013-04-20,2360,69.4,1650,137,2180,1520,1290,,,
2013-04-21,2360,72.5,1650,144,2190,1550,1330,,,
2013-04-22,2360,75.5,1650,150,2200,1530,1350,,,
2013-04-23,2360,78.8,1650,157,2260,1580,1390,,,
2013-04-24,2360,82.4,1650,164,,,,,,
2013-04-25,2360,85.6,1650,171,2220,1610,1400,,,
2013-04-26,2360,88.9,1650,178,2160,1580,1400,,,
2013-04-27,2360,92.1,1650,185,2120,1570,1390,,,
2013-04-28,2360,95.7,1650,191,2110,1540,1380,,,
2013-04-29,2360,99.9,1650,198,2050,1520,1340,,,
2013-04-30,2360,105,1650,205,2010,1510,1320,,,
2013-05-01,2360,114,1650,229,2010,1530,1340,,,
2013-05-02,2360,124,1650,254,2020,1560,1360,,,
2013-05-03,2360,135,1650,278,2010,1610,1410,,,
2013-05-04,2360,143,1650,302,,,,,,
2013-05-05,2360,151,1650,326,1900,1590,1360,,,
2013-05-06,2360,158,1650,350,1860,1580,1350,,,
2013-05-07,2360,166,1650,375,1850,1590,1360,,,
2013-05-08,2360,174,1650,399,1850,1580,1370,,,
2013-05-09,2360,182,1650,423,1900,1640,1460,,,
2013-05-10,2360,192,1650,447,,,,,,
2013-05-11,2360,203,1650,472,,,,,,
2013-05-12,2360,213,1650,496,,,,,,
2013-05-13,2360,224,1650,520,,,,,,
2013-05-14,2360,235,1650,544,1830,1580,1430,,,
2013-05-15,2360,250,1650,569,1800,1540,1390,,,
2013-05-16,2360,269,1650,593,1830,1540,1400,,,
2013-05-17,2360,293,1650,617,1810,1570,1430,,,
2013-05-18,2360,321,1650,641,1810,1560,1420,,,
2013-05-19,2360,352,1650,666,1830,1560,1450,,,
2013-05-20,2360,385,1650,690,1870,1600,1510,,,
2013-05-21,2360,,1650,714,,,,,,
2013-05-22,2360,438,1650,738,,,,,,
2013-05-23,2360,458,1650,763,1860,1660,1570,,,
2013-05-24,2360,477,1650,787,1840,1650,1540,,,
2013-05-25,2360,498,1650,811,1830,1650,1530,,,
2013-05-26,2360,525,1650,835,1820,1650,1530,,,
2013-05-27,2360,557,1650,860,,,,,,
2013-05-28,2360,590,1650,884,1790,1610,1510,,,
2013-05-29,2360,625,1650,908,1830,1630,1550,,,
2013-05-30,2360,659,1650,932,,,,,,
2013-05-31,2360,688,1650,956,1790,1610,1570,,,
2013-06-01,2360,725,1650,989,,,,,,
2013-06-02,2360,744,1650,1020,,,,,,
2013-06-03,2360,762,1650,1050,1740,1610,1560,,,
2013-06-04,2360,781,1650,1090,1750,1640,1600,,,
2013-06-05,2360,804,1650,1120,1690,1610,1580,,,
2013-06-06,2360,832,1650,1150,1760,1690,1650,,,
2013-06-07,2360,862,1650,1190,1710,1670,1630,,,
2013-06-08,2360,896,1650,1220,1700,1660,1620,,,
2013-06-09,2360,930,1650,1250,1750,1690,1660,,,
2013-06-10,2360,964,1650,1280,1710,1650,1620,,,
2013-06-11,2360,1000,1650,1320,1780,1710,1680,,,
2013-06-12,2360,,1650,1350,,,,693,636,610
2013-06-13,2360,1080,1650,1380,1750,1690,1660,,,
2013-06-14,2360,1120,1650,1410,,,,,,
2013-06-15,2360,1150,1650,1450,1720,1670,1650,,,
2013-06-16,2360,1190,1650,1480,1710,1670,1650,,,
2013-06-17,2360,1220,1650,1510,1720,1670,1650,,,
2013-06-18,2360,1240,1650,1540,1750,1710,1680,,,
2013-06-19,2360,1270,1650,1580,1740,1700,1680,,,
2013-06-20,2360,1290,1650,1610,1750,1710,1690,,,
2013-06-21,2360,1310,1650,1640,,,,,,
2013-06-22,2360,1330,1650,1680,1740,1700,1680,,,
2013-06-23,2360,1350,1650,1710,1730,1690,1680,,,
2013-06-24,2360,1360,1650,1740,1730,1690,1680,,,
2013-06-25,2360,1380,1650,1770,1720,1690,1680,,,
2013-06-26,2360,1390,1650,1810,1720,1690,1680,,,
2013-06-27,2360,1410,1650,1840,1710,1690,1680,,,
2013-06-28,2360,1420,1650,1870,,,,,,
2013-06-29,2360,,1650,1900,,,,,,
2013-06-30,2360,1450,1650,1940,,,,,,
2013-07-01,2360,1450,1650,1950,,,,,,
2013-07-02,2360,1460,1650,1970,,,,,,
2013-07-03,2360,1470,1650,1980,,,,,,
2013-07-04,2360,1480,1650,2000,,,,,,
2013-07-05,2360,,1650,2010,,,,212,194,189
2013-07-06,2360,1500,1650,2030,1700,1680,1680,,,
2013-07-07,2360,1510,1650,2040,1700,1680,1680,,,
2013-07-08,2360,1520,1650,2060,1700,1680,1680,,,
2013-07-09,2360,1530,1650,2070,1700,1680,1680,,,
2013-07-10,2360,1530,1650,2080,1700,1680,1680,,,
2013-07-11,2360,1540,1650,2100,,,,,,
2013-07-12,2360,1550,1650,2110,,,,,,
2013-07-13,2360,1550,1650,2130,1690,1680,1670,,,
2013-07-14,2360,1560,1650,2140,1690,1680,1670,,,
2013-07-15,2360,1570,1650,2160,1690,1680,1670,,,
2013-07-16,2360,1570,1650,2170,1690,1680,1670,,,
2013-07-17,2360,1580,1650,2190,1690,1680,1670,,,
2013-07-18,2360,1590,1650,2200,1690,1680,1670,,,
2013-07-19,2360,1590,1650,2220,,,,,,
2013-07-20,2360,1600,1650,2230,1690,1680,1680,,,
2013-07-21,2360,1610,1650,2250,,,,,,
2013-07-22,2360,1610,1650,2260,1680,1670,1670,,,
2013-07-23,2360,1620,1650,2280,1680,1670,1670,,,
2013-07-24,2360,1620,1650,2290,1670,1670,1670,,,
2013-07-25,2360,1620,1650,2310,1670,1670,1670,,,
2013-07-26,2360,1630,1650,2320,1670,1660,1660,,,
2013-07-27,2360,1630,1650,2340,,,,,,
2013-07-28,2360,1630,1650,2350,,,,,,
2013-07-29,2360,1640,1650,2370,1660,1660,1660,,,
2013-07-30,2360,1640,1650,2380,1660,1660,1660,,,
2013-07-31,2360,1650,1650,2400,1660,1660,1660,,,
2013-08-01,2360,1650,1650,,,,,,,
2013-08-02,2360,,1650,,,,,,,
2013-08-03,2360,,1650,,,,,,,
2013-08-04,2360,,1650,,,,,,,
2013-08-05,2360,,1650,,,,,,,
2013-08-06,2360,,1650,,,,,,,
2013-08-07,2360,,1650,,,,,,,
2013-08-08,2360,,1650,,,,,,,
2013-08-09,2360,,1650,,,,,,,
2013-08-10,2360,,1650,,,,,,,
2013-08-11,2360,,1650,,,,,,,
2013-08-12,2360,,1650,,,,,,,
2013-08-13,2360,,1650,,,,,,,
2013-08-14,2360,,1650,,,,,,,
2013-08-15,2360,,1650,,,,,,,
2013-08-16,2360,,1650,,,,,,,
2013-08-17,2360,,1650,,,,,,,
2013-08-18,2360,,1650,,,,,,,
2013-08-19,2360,,1650,,,,,,,
2013-08-20,2360,,1650,,,,,,,
2013-08-21,2360,,1650,,,,,,,
2013-08-22,2360,,1650,,,,,,,
2013-08-23,2360,,1650,,,,,,,
2013-08-24,2360,,1650,,,,,,,
2013-08-25,2360,,1650,,,,,,,
2013-08-26,2360,,1650,,,,,,,
2013-08-27,2360,,1650,,,,,,,
2013-08-28,2360,,1650,,,,,,,
2013-08-29,2360,,1650,,,,,,,
2013-08-30,2360,,1650,,,,,,,
2013-08-31,2360,,1650,,,,,,,
2013-09-01,2360,,1650,,,,,,,
2013-09-02,2360,,1650,,,,,,,
2013-09-03,2360,,1650,,,,,,,
2013-09-04,2360,,1650,,,,,,,
2013-09-05,2360,,1650,,,,,,,
2013-09-06,2360,,1650,,,,,,,
2013-09-07,2360,,1650,,,,,,,
2013-09-08,2360,,1650,,,,,,,
2013-09-09,2360,,1650,,,,,,,
2013-09-10,2360,,1650,,,,,,,
2013-09-11,2360,,1650,,,,,,,
2013-09-12,2360,,1650,,,,,,,
2013-09-13,2360,,1650,,,,,,,
2013-09-14,2360,,1650,,,,,,,
2013-09-15,2360,,1650,,,,,,,
2013-09-16,2360,,1650,,,,,,,
2013-09-17,2360,,1650,,,,,,,
2013-09-18,2360,,1650,,,,,,,
2013-09-19,2360,,1650,,,,,,,
2013-09-20,2360,,1650,,,,,,,
2013-09-21,2360,,1650,,,,,,,
2013-09-22,2360,,1650,,,,,,,
2013-09-23,2360,,1650,,,,,,,
2013-09-24,2360,,1650,,,,,,,
2013-09-25,2360,,1650,,,,,,,
2013-09-26,2360,,1650,,,,,,,
2013-09-27,2360,,1650,,,,,,,
2013-09-28,2360,,1650,,,,,,,
2013-09-29,2360,,1650,,,,,,,
2013-09-30,2360,,1650,,,,,,,
,,,,,,,,,,
