Date,Average,Observed Accumulation,Observed Total,Normal Accumulation,ESP max,ESP 10,ESP 30,ESP 50,ESP 70,ESP 90,ESP min,ESP max (wo Obs),ESP 10 (wo Obs),ESP 30 (wo Obs),ESP 50 (wo Obs),ESP 70 (wo Obs),ESP 90 (wo Obs),ESP min (wo Obs)
2015-04-21,245,16.2,232,31.7,0,163,147,130,116,105,0,,,,,,,
2015-04-22,245,16.8,232,33.2,0,164,145,130,113,104,0,,,,,,,
2015-04-23,245,17.4,232,34.7,0,162,141,130,111,104,0,,,,,,,
2015-04-24,245,17.9,232,36.2,0,158,139,129,110,102,0,,,,,,,
2015-04-25,245,18.4,232,37.8,0,159,141,129,112,104,0,,,,,,,
2015-04-26,245,18.9,232,39.3,0,161,141,131,115,108,0,,,,,,,
2015-04-27,245,19.5,232,40.8,,,,,,,,,,,,,,
2015-04-28,245,20,232,42.3,0,162,147,133,119,111,0,,,,,,,
2015-04-29,245,20.5,232,43.8,0,153,141,128,116,109,0,,,,,,,
2015-04-30,245,21.1,232,45.3,0,148,135,123,114,106,0,,,,,,,
2015-05-01,245,22,232,49,0,149,135,124,115,106,0,,,,,,,
2015-05-02,245,22.9,232,52.6,0,144,133,119,113,106,0,,,,,,,
2015-05-03,245,23.9,232,56.2,0,144,132,118,111,105,0,,,,,,,
2015-05-04,245,25.2,232,59.9,0,141,131,118,110,106,0,,,,,,,
2015-05-05,245,26.6,232,63.5,0,142,130,119,112,108,0,,,,,,,
2015-05-06,245,28.1,232,67.2,0,148,136,125,117,112,0,,,,,,,
2015-05-07,245,29.6,232,70.8,0,154,142,131,123,116,0,,,,,,,
2015-05-08,245,31.9,232,74.5,0,154,144,131,125,118,0,,,,,,,
2015-05-09,245,34,232,78.1,0,157,148,135,128,122,0,,,,,,,
2015-05-10,245,35.9,232,81.8,0,174,165,153,145,136,0,,,,,,,
2015-05-11,245,37.7,232,85.4,0,179,170,158,151,143,0,,,,,,,
2015-05-12,245,39.2,232,89.1,,,,,,,,,,,,,,
2015-05-13,245,40.8,232,92.7,0,182,172,158,153,146,0,,,,,,,
2015-05-14,245,42.7,232,96.4,,,,,,,,,,,,,,
2015-05-15,245,44.7,232,100,,,,,,,,,,,,,,
2015-05-16,245,46.7,232,104,0,205,190,175,169,163,0,,,,,,,
2015-05-17,245,48.9,232,107,0,215,201,188,181,173,0,,,,,,,
2015-05-18,245,51,232,111,0,202,192,179,172,166,0,,,,,,,
2015-05-19,245,53.1,232,115,0,219,206,194,188,180,0,,,,,,,
2015-05-20,245,55.7,232,118,0,218,205,197,189,183,0,,,,,,,
2015-05-21,245,59.3,232,122,0,217,205,198,190,185,0,,,,,,,
2015-05-22,245,62.4,232,126,0,219,207,200,192,186,0,,,,,,,
2015-05-23,245,65.2,232,129,0,223,210,204,196,190,0,,,,,,,
2015-05-24,245,68.2,232,133,0,225,214,206,198,193,0,,,,,,,
2015-05-25,245,71,232,137,0,229,219,212,204,199,0,,,,,,,
2015-05-26,245,73.7,232,140,0,229,217,210,204,200,0,,,,,,,
2015-05-27,245,76.4,232,144,0,229,217,208,204,200,0,,,,,,,
2015-05-28,245,78.9,232,147,0,230,218,209,204,201,0,,,,,,,
2015-05-29,245,81.4,232,151,0,230,218,209,204,201,0,,,,,,,
2015-05-30,245,83.9,232,155,0,228,218,209,205,201,0,,,,,,,
2015-05-31,245,86.7,232,158,0,217,208,200,197,192,0,,,,,,,
2015-06-01,245,91.6,232,161,0,218,211,203,200,195,0,,,,,,,
2015-06-02,245,95,232,163,0,220,213,205,202,197,0,,,,,,,
2015-06-03,245,98.9,232,165,0,217,211,204,200,195,0,,,,,,,
2015-06-04,245,103,232,168,0,215,211,204,200,195,0,,,,,,,
2015-06-05,245,107,232,170,0,205,201,196,192,188,0,,,,,,,
2015-06-06,245,111,232,172,0,205,202,197,193,190,0,,,,,,,
2015-06-07,245,116,232,175,0,211,207,202,198,194,0,,,,,,,
2015-06-08,245,121,232,177,0,213,210,205,201,198,0,,,,,,,
2015-06-09,245,126,232,179,0,212,209,204,199,197,0,,,,,,,
2015-06-10,245,131,232,182,0,214,210,206,202,199,0,,,,,,,
2015-06-11,245,134,232,184,0,220,215,211,207,205,0,,,,,,,
2015-06-12,245,140,232,187,,,,,,,,,,,,,,
2015-06-13,245,145,232,189,0,224,221,215,213,211,0,,,,,,,
2015-06-14,245,150,232,191,0,224,220,215,212,211,0,,,,,,,
2015-06-15,245,154,232,194,0,224,219,215,212,211,0,,,,,,,
2015-06-16,245,157,232,196,0,224,220,216,214,212,0,,,,,,,
2015-06-17,245,160,232,198,0,227,223,218,215,214,0,,,,,,,
2015-06-18,245,164,232,201,0,224,221,217,215,214,0,,,,,,,
2015-06-19,245,167,232,203,0,224,220,217,215,214,0,,,,,,,
2015-06-20,245,170,232,205,0,223,220,216,214,213,0,,,,,,,
2015-06-21,245,172,232,208,0,223,219,216,214,213,0,,,,,,,
2015-06-22,245,175,232,210,0,221,218,215,212,211,0,,,,,,,
2015-06-23,245,177,232,212,0,221,218,214,212,211,0,,,,,,,
2015-06-24,245,179,232,215,0,218,214,211,209,208,0,,,,,,,
2015-06-25,245,181,232,217,0,213,211,207,206,205,0,,,,,,,
2015-06-26,245,183,232,219,0,213,209,207,206,205,0,,,,,,,
2015-06-27,245,184,232,222,0,213,209,207,206,205,0,,,,,,,
2015-06-28,245,186,232,224,0,212,208,206,206,205,0,,,,,,,
2015-06-29,245,187,232,226,0,213,209,207,206,205,0,,,,,,,
2015-06-30,245,188,232,229,,,,,,,,,,,,,,
2015-07-01,245,204,232,229,,,,,,,,,,,,,,
2015-07-02,245,205,232,230,,,,,,,,,,,,,,
2015-07-03,245,206,232,231,,,,,,,,,,,,,,
2015-07-04,245,207,232,232,0,228,224,222,221,220,0,,,,,,,
2015-07-05,245,209,232,232,0,230,225,224,222,222,0,,,,,,,
2015-07-06,245,210,232,233,0,229,225,224,223,222,0,,,,,,,
2015-07-07,245,211,232,234,0,229,225,224,223,222,0,,,,,,,
2015-07-08,245,213,232,234,0,233,228,226,225,224,0,,,,,,,
2015-07-09,245,214,232,235,0,235,229,228,226,225,0,,,,,,,
2015-07-10,245,215,232,236,0,233,227,226,225,225,0,,,,,,,
2015-07-11,245,216,232,237,0,232,227,226,226,225,0,,,,,,,
2015-07-12,245,217,232,237,0,232,228,227,226,226,0,,,,,,,
2015-07-13,245,218,232,238,0,234,229,228,228,227,0,,,,,,,
2015-07-14,245,219,232,239,0,236,231,230,230,229,0,,,,,,,
2015-07-15,245,221,232,239,0,240,235,233,232,231,0,,,,,,,
2015-07-16,245,222,232,240,0,239,234,233,232,231,0,,,,,,,
2015-07-17,245,224,232,241,0,239,234,233,232,232,0,,,,,,,
2015-07-18,245,225,232,242,0,238,234,234,233,232,0,,,,,,,
2015-07-19,245,226,232,242,0,238,235,234,233,233,0,,,,,,,
2015-07-20,245,227,232,243,0,237,235,234,233,233,0,,,,,,,
2015-07-21,245,228,232,244,0,238,235,234,233,233,0,,,,,,,
2015-07-22,245,,232,245,,,,,,,,,,,,,,
2015-07-23,245,230,232,245,0,237,235,234,234,234,0,,,,,,,
2015-07-24,245,230,232,246,0,236,235,234,234,234,0,,,,,,,
2015-07-25,245,231,232,247,0,236,234,234,234,234,0,,,,,,,
2015-07-26,245,,232,247,,,,,,,,,,,,,,
2015-07-27,245,,232,248,,,,,,,,,,,,,,
2015-07-28,245,232,232,249,0,235,234,234,234,234,0,,,,,,,
2015-07-29,245,233,232,250,0,234,234,234,234,234,0,,,,,,,
2015-07-30,245,233,232,250,0,234,234,234,234,234,0,,,,,,,
2015-07-31,245,,232,251,,,,,,,,,,,,,,
2015-08-01,245,232,232,,,,,,,,,,,,,,,
2015-08-02,245,,232,,,,,,,,,,,,,,,
2015-08-03,245,,232,,,,,,,,,,,,,,,
2015-08-04,245,,232,,,,,,,,,,,,,,,
2015-08-05,245,,232,,,,,,,,,,,,,,,
2015-08-06,245,,232,,,,,,,,,,,,,,,
2015-08-07,245,,232,,,,,,,,,,,,,,,
2015-08-08,245,,232,,,,,,,,,,,,,,,
2015-08-09,245,,232,,,,,,,,,,,,,,,
2015-08-10,245,,232,,,,,,,,,,,,,,,
2015-08-11,245,,232,,,,,,,,,,,,,,,
2015-08-12,245,,232,,,,,,,,,,,,,,,
2015-08-13,245,,232,,,,,,,,,,,,,,,
2015-08-14,245,,232,,,,,,,,,,,,,,,
2015-08-15,245,,232,,,,,,,,,,,,,,,
2015-08-16,245,,232,,,,,,,,,,,,,,,
2015-08-17,245,,232,,,,,,,,,,,,,,,
2015-08-18,245,,232,,,,,,,,,,,,,,,
2015-08-19,245,,232,,,,,,,,,,,,,,,
2015-08-20,245,,232,,,,,,,,,,,,,,,
2015-08-21,245,,232,,,,,,,,,,,,,,,
2015-08-22,245,,232,,,,,,,,,,,,,,,
2015-08-23,245,,232,,,,,,,,,,,,,,,
2015-08-24,245,,232,,,,,,,,,,,,,,,
2015-08-25,245,,232,,,,,,,,,,,,,,,
2015-08-26,245,,232,,,,,,,,,,,,,,,
2015-08-27,245,,232,,,,,,,,,,,,,,,
2015-08-28,245,,232,,,,,,,,,,,,,,,
2015-08-29,245,,232,,,,,,,,,,,,,,,
2015-08-30,245,,232,,,,,,,,,,,,,,,
2015-08-31,245,,232,,,,,,,,,,,,,,,
2015-09-01,245,,232,,,,,,,,,,,,,,,
2015-09-02,245,,232,,,,,,,,,,,,,,,
2015-09-03,245,,232,,,,,,,,,,,,,,,
2015-09-04,245,,232,,,,,,,,,,,,,,,
2015-09-05,245,,232,,,,,,,,,,,,,,,
2015-09-06,245,,232,,,,,,,,,,,,,,,
2015-09-07,245,,232,,,,,,,,,,,,,,,
2015-09-08,245,,232,,,,,,,,,,,,,,,
2015-09-09,245,,232,,,,,,,,,,,,,,,
2015-09-10,245,,232,,,,,,,,,,,,,,,
2015-09-11,245,,232,,,,,,,,,,,,,,,
2015-09-12,245,,232,,,,,,,,,,,,,,,
2015-09-13,245,,232,,,,,,,,,,,,,,,
2015-09-14,245,,232,,,,,,,,,,,,,,,
2015-09-15,245,,232,,,,,,,,,,,,,,,
2015-09-16,245,,232,,,,,,,,,,,,,,,
2015-09-17,245,,232,,,,,,,,,,,,,,,
2015-09-18,245,,232,,,,,,,,,,,,,,,
2015-09-19,245,,232,,,,,,,,,,,,,,,
2015-09-20,245,,232,,,,,,,,,,,,,,,
2015-09-21,245,,232,,,,,,,,,,,,,,,
2015-09-22,245,,232,,,,,,,,,,,,,,,
2015-09-23,245,,232,,,,,,,,,,,,,,,
2015-09-24,245,,232,,,,,,,,,,,,,,,
2015-09-25,245,,232,,,,,,,,,,,,,,,
2015-09-26,245,,232,,,,,,,,,,,,,,,
2015-09-27,245,,232,,,,,,,,,,,,,,,
2015-09-28,245,,232,,,,,,,,,,,,,,,
2015-09-29,245,,232,,,,,,,,,,,,,,,
2015-09-30,245,,232,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
