Date,Average,Observed Accumulation,Observed Total,Normal Accumulation,ESP max,ESP 10,ESP 30,ESP 50,ESP 70,ESP 90,ESP min,ESP max (wo Obs),ESP 10 (wo Obs),ESP 30 (wo Obs),ESP 50 (wo Obs),ESP 70 (wo Obs),ESP 90 (wo Obs),ESP min (wo Obs)
2017-03-13,565,,511,,1070,937,757,716,634,496,478,,,,,,,
2017-03-14,565,,511,,1050,923,744,710,629,492,476,,,,,,,
2017-03-15,565,,511,,989,911,739,700,626,490,473,,,,,,,
2017-03-16,565,,511,,964,892,731,675,616,486,471,,,,,,,
2017-03-17,565,,511,,958,874,725,668,605,482,463,,,,,,,
2017-03-18,565,,511,,952,860,719,653,599,478,454,,,,,,,
2017-03-19,565,,511,,940,840,709,641,589,463,443,,,,,,,
2017-03-20,565,,511,,979,858,725,659,597,471,452,,,,,,,
2017-03-21,565,,511,,1000,862,733,666,590,469,451,,,,,,,
2017-03-22,565,,511,,1010,863,734,670,579,472,454,,,,,,,
2017-03-23,565,,511,,1000,847,728,667,567,469,452,,,,,,,
2017-03-24,565,,511,,1030,871,758,693,597,494,474,,,,,,,
2017-03-25,565,,511,,1030,863,770,698,608,506,483,,,,,,,
2017-03-26,565,,511,,1050,878,791,720,627,523,496,,,,,,,
2017-03-27,565,,511,,1070,884,790,733,610,529,493,,,,,,,
2017-03-28,565,,511,,1090,903,799,741,636,554,516,,,,,,,
2017-03-29,565,,511,,1110,893,798,738,650,564,525,,,,,,,
2017-03-30,565,,511,,1090,858,781,708,636,557,518,,,,,,,
2017-03-31,565,,511,,1090,843,779,703,628,561,520,,,,,,,
2017-04-01,565,,511,4.99,1120,864,803,716,645,579,533,,,,,,,
2017-04-02,565,3.48,511,9.98,1060,868,800,720,640,582,535,,,,,,,
2017-04-03,565,7.07,511,15,993,852,775,706,634,572,529,,,,,,,
2017-04-04,565,11,511,20,978,861,779,704,641,578,534,,,,,,,
2017-04-05,565,15.4,511,24.9,970,875,786,703,652,589,547,,,,,,,
2017-04-06,565,19,511,29.9,954,872,783,695,647,590,546,,,,,,,
2017-04-07,565,22,511,34.9,946,867,782,681,643,578,544,,,,,,,
2017-04-08,565,24.6,511,39.9,928,863,768,674,632,578,540,,,,,,,
2017-04-09,565,28,511,44.9,927,860,737,667,626,577,542,,,,,,,
2017-04-10,565,32.4,511,49.9,915,843,722,668,622,570,542,,,,,,,
2017-04-11,565,36.9,511,54.9,911,826,720,665,617,570,542,,,,,,,
2017-04-12,565,40.8,511,59.9,899,816,711,651,613,561,540,,,,,,,
2017-04-13,565,44.4,511,64.8,894,817,706,638,606,557,535,,,,,,,
2017-04-14,565,48.3,511,69.8,907,826,709,637,612,557,541,,,,,,,
2017-04-15,565,53.6,511,74.8,894,822,704,636,607,550,537,,,,,,,
2017-04-16,565,60.2,511,79.8,894,813,697,638,591,545,533,,,,,,,
2017-04-17,565,67.2,511,84.8,888,799,683,633,580,541,529,,,,,,,
2017-04-18,565,74.3,511,89.8,879,775,665,623,568,529,518,,,,,,,
2017-04-19,565,81.4,511,94.8,883,760,656,624,566,525,516,,,,,,,
2017-04-20,565,88.8,511,99.8,882,741,653,624,568,524,516,,,,,,,
2017-04-21,565,96.9,511,105,885,723,658,627,570,524,517,,,,,,,
2017-04-22,565,105,511,110,853,710,650,622,564,520,510,,,,,,,
2017-04-23,565,112,511,115,841,701,640,614,549,514,507,,,,,,,
2017-04-24,565,118,511,120,840,688,630,605,539,505,500,,,,,,,
2017-04-25,565,124,511,125,837,681,620,591,533,500,495,,,,,,,
2017-04-26,565,130,511,130,827,678,621,589,534,507,499,,,,,,,
2017-04-27,565,135,511,135,817,674,613,594,543,515,490,,,,,,,
2017-04-28,565,139,511,140,818,682,619,595,552,523,496,,,,,,,
2017-04-29,565,144,511,145,823,688,624,600,559,528,503,,,,,,,
2017-04-30,565,148,511,150,826,688,631,596,560,527,507,,,,,,,
2017-05-01,565,131,511,157,800,659,614,572,546,509,495,,,,,,,
2017-05-02,565,135,511,165,803,654,606,570,537,510,494,,,,,,,
2017-05-03,565,138,511,173,787,626,585,547,522,495,475,,,,,,,
2017-05-04,565,140,511,180,776,613,569,536,515,490,473,,,,,,,
2017-05-05,565,141,511,188,759,603,560,526,505,483,467,,,,,,,
2017-05-06,565,142,511,195,730,587,541,511,493,471,455,,,,,,,
2017-05-07,565,146,511,203,696,579,542,513,488,472,457,,,,,,,
2017-05-08,565,152,511,211,713,583,556,520,496,484,468,,,,,,,
2017-05-09,565,161,511,218,692,576,544,512,488,473,460,,,,,,,
2017-05-10,565,170,511,226,671,583,556,523,503,487,475,,,,,,,
2017-05-11,565,181,511,234,682,596,564,529,511,495,483,,,,,,,
2017-05-12,565,190,511,241,675,587,553,521,507,492,481,,,,,,,
2017-05-13,565,198,511,249,665,584,543,516,503,486,479,,,,,,,
2017-05-14,565,205,511,257,664,579,539,512,496,483,477,,,,,,,
2017-05-15,565,212,511,264,660,577,539,509,491,478,476,,,,,,,
2017-05-16,565,220,511,272,625,566,528,506,489,478,475,,,,,,,
2017-05-17,565,229,511,280,598,552,527,506,488,478,475,,,,,,,
2017-05-18,565,236,511,287,628,571,542,524,506,491,487,,,,,,,
2017-05-19,565,242,511,295,651,588,549,533,513,500,494,,,,,,,
2017-05-20,565,248,511,302,640,583,543,529,509,500,492,,,,,,,
2017-05-21,565,252,511,310,598,574,537,522,505,497,484,,,,,,,
2017-05-22,565,256,511,318,589,560,528,518,498,491,479,,,,,,,
2017-05-23,565,260,511,325,591,564,531,517,502,495,483,,,,,,,
2017-05-24,565,265,511,333,567,556,527,512,498,493,481,,,,,,,
2017-05-25,565,270,511,341,563,550,526,507,497,493,481,,,,,,,
2017-05-26,565,274,511,348,564,544,520,502,496,493,482,,,,,,,
2017-05-27,565,280,511,356,564,542,521,502,497,494,483,,,,,,,
2017-05-28,565,286,511,364,562,541,520,504,498,495,486,,,,,,,
2017-05-29,565,293,511,371,560,538,520,501,498,494,486,,,,,,,
2017-05-30,565,299,511,379,560,534,518,501,496,493,486,,,,,,,
2017-05-31,565,305,511,387,,,,,,,,,,,,,,
2017-06-01,565,310,511,391,542,533,516,501,498,493,488,,,,,,,
2017-06-02,565,316,511,396,544,535,518,504,500,495,490,,,,,,,
2017-06-03,565,322,511,400,543,534,518,505,501,497,491,,,,,,,
2017-06-04,565,329,511,405,550,539,525,512,508,504,497,,,,,,,
2017-06-05,565,336,511,409,552,539,527,514,510,506,500,,,,,,,
2017-06-06,565,342,511,414,541,534,525,513,508,504,499,,,,,,,
2017-06-07,565,347,511,418,537,531,522,510,506,502,497,,,,,,,
2017-06-08,565,353,511,423,536,528,520,509,505,500,496,,,,,,,
2017-06-09,565,360,511,427,535,526,519,507,504,501,497,,,,,,,
2017-06-10,565,366,511,432,,,,,,,,,,,,,,
2017-06-11,565,372,511,437,545,534,527,515,512,508,506,,,,,,,
2017-06-12,565,378,511,441,543,532,523,513,511,506,504,,,,,,,
2017-06-13,565,385,511,446,542,530,521,511,510,505,504,,,,,,,
2017-06-14,565,391,511,450,541,527,518,510,507,504,503,,,,,,,
2017-06-15,565,397,511,455,542,528,520,511,508,505,504,,,,,,,
2017-06-16,565,402,511,459,541,525,518,510,507,504,504,,,,,,,
2017-06-17,565,406,511,464,540,522,517,509,506,503,503,,,,,,,
2017-06-18,565,411,511,468,539,520,515,508,506,502,502,,,,,,,
2017-06-19,565,415,511,473,544,526,521,514,511,508,507,,,,,,,
2017-06-20,565,420,511,477,546,527,520,515,512,509,508,,,,,,,
2017-06-21,565,425,511,482,545,526,519,514,511,508,507,,,,,,,
2017-06-22,565,428,511,486,544,524,516,512,509,506,505,,,,,,,
2017-06-23,565,433,511,491,543,523,515,512,508,505,504,,,,,,,
2017-06-24,565,438,511,496,543,523,514,511,508,504,503,,,,,,,
2017-06-25,565,442,511,500,542,520,513,510,507,503,503,,,,,,,
2017-06-26,565,445,511,505,541,517,511,507,506,502,502,,,,,,,
2017-06-27,565,449,511,509,538,516,510,506,505,502,502,,,,,,,
2017-06-28,565,452,511,514,538,515,509,505,504,502,501,,,,,,,
2017-06-29,565,455,511,518,536,514,508,505,503,501,501,,,,,,,
2017-06-30,565,457,511,523,534,513,508,504,502,501,501,,,,,,,
2017-07-01,565,460,511,524,534,514,509,506,504,502,501,,,,,,,
2017-07-02,565,462,511,526,532,512,508,505,503,501,501,,,,,,,
2017-07-03,565,464,511,528,532,511,508,504,502,501,501,,,,,,,
2017-07-04,565,465,511,529,531,510,507,503,501,500,500,,,,,,,
2017-07-05,565,467,511,531,530,509,506,502,500,499,499,,,,,,,
2017-07-06,565,469,511,532,530,507,505,502,500,499,499,,,,,,,
2017-07-07,565,470,511,534,530,506,504,501,499,499,499,,,,,,,
2017-07-08,565,471,511,536,530,506,503,501,499,499,498,,,,,,,
2017-07-09,565,473,511,537,530,507,503,501,499,499,498,,,,,,,
2017-07-10,565,474,511,539,522,507,502,500,499,498,498,,,,,,,
2017-07-11,565,476,511,540,523,507,502,501,499,498,498,,,,,,,
2017-07-12,565,477,511,542,521,508,504,503,501,500,500,,,,,,,
2017-07-13,565,478,511,544,516,509,505,503,502,501,501,,,,,,,
2017-07-14,565,479,511,545,510,507,503,500,499,499,499,,,,,,,
2017-07-15,565,480,511,547,508,507,502,500,499,499,499,,,,,,,
2017-07-16,565,482,511,548,508,507,501,500,500,499,499,,,,,,,
2017-07-17,565,484,511,550,509,507,502,501,500,500,500,,,,,,,
2017-07-18,565,486,511,552,510,508,502,501,501,500,500,,,,,,,
2017-07-19,565,488,511,553,511,507,503,502,501,501,501,,,,,,,
2017-07-20,565,489,511,555,511,507,503,503,502,501,501,,,,,,,
2017-07-21,565,491,511,556,512,508,504,503,502,502,502,,,,,,,
2017-07-22,565,493,511,558,515,508,505,505,504,504,504,,,,,,,
2017-07-23,565,494,511,560,512,509,506,505,504,504,504,,,,,,,
2017-07-24,565,496,511,561,510,508,506,505,505,505,505,,,,,,,
2017-07-25,565,498,511,563,512,509,508,507,507,507,507,,,,,,,
2017-07-26,565,499,511,564,513,509,508,508,508,508,508,,,,,,,
2017-07-27,565,502,511,566,513,509,509,508,508,508,508,,,,,,,
2017-07-28,565,504,511,567,511,510,510,510,510,510,510,,,,,,,
2017-07-29,565,507,511,569,511,511,511,511,511,511,511,,,,,,,
2017-07-30,565,508,511,571,511,511,511,511,511,511,511,,,,,,,
2017-07-31,565,510,511,572,512,512,512,512,512,512,512,,,,,,,
2017-08-01,565,511,511,,,,,,,,,,,,,,,
2017-08-02,565,,511,,,,,,,,,,,,,,,
2017-08-03,565,,511,,,,,,,,,,,,,,,
2017-08-04,565,,511,,,,,,,,,,,,,,,
2017-08-05,565,,511,,,,,,,,,,,,,,,
2017-08-06,565,,511,,,,,,,,,,,,,,,
2017-08-07,565,,511,,,,,,,,,,,,,,,
2017-08-08,565,,511,,,,,,,,,,,,,,,
2017-08-09,565,,511,,,,,,,,,,,,,,,
2017-08-10,565,,511,,,,,,,,,,,,,,,
2017-08-11,565,,511,,,,,,,,,,,,,,,
2017-08-12,565,,511,,,,,,,,,,,,,,,
2017-08-13,565,,511,,,,,,,,,,,,,,,
2017-08-14,565,,511,,,,,,,,,,,,,,,
2017-08-15,565,,511,,,,,,,,,,,,,,,
2017-08-16,565,,511,,,,,,,,,,,,,,,
2017-08-17,565,,511,,,,,,,,,,,,,,,
2017-08-18,565,,511,,,,,,,,,,,,,,,
2017-08-19,565,,511,,,,,,,,,,,,,,,
2017-08-20,565,,511,,,,,,,,,,,,,,,
2017-08-21,565,,511,,,,,,,,,,,,,,,
2017-08-22,565,,511,,,,,,,,,,,,,,,
2017-08-23,565,,511,,,,,,,,,,,,,,,
2017-08-24,565,,511,,,,,,,,,,,,,,,
2017-08-25,565,,511,,,,,,,,,,,,,,,
2017-08-26,565,,511,,,,,,,,,,,,,,,
2017-08-27,565,,511,,,,,,,,,,,,,,,
2017-08-28,565,,511,,,,,,,,,,,,,,,
2017-08-29,565,,511,,,,,,,,,,,,,,,
2017-08-30,565,,511,,,,,,,,,,,,,,,
2017-08-31,565,,511,,,,,,,,,,,,,,,
2017-09-01,565,,511,,,,,,,,,,,,,,,
2017-09-02,565,,511,,,,,,,,,,,,,,,
2017-09-03,565,,511,,,,,,,,,,,,,,,
2017-09-04,565,,511,,,,,,,,,,,,,,,
2017-09-05,565,,511,,,,,,,,,,,,,,,
2017-09-06,565,,511,,,,,,,,,,,,,,,
2017-09-07,565,,511,,,,,,,,,,,,,,,
2017-09-08,565,,511,,,,,,,,,,,,,,,
2017-09-09,565,,511,,,,,,,,,,,,,,,
2017-09-10,565,,511,,,,,,,,,,,,,,,
2017-09-11,565,,511,,,,,,,,,,,,,,,
2017-09-12,565,,511,,,,,,,,,,,,,,,
2017-09-13,565,,511,,,,,,,,,,,,,,,
2017-09-14,565,,511,,,,,,,,,,,,,,,
2017-09-15,565,,511,,,,,,,,,,,,,,,
2017-09-16,565,,511,,,,,,,,,,,,,,,
2017-09-17,565,,511,,,,,,,,,,,,,,,
2017-09-18,565,,511,,,,,,,,,,,,,,,
2017-09-19,565,,511,,,,,,,,,,,,,,,
2017-09-20,565,,511,,,,,,,,,,,,,,,
2017-09-21,565,,511,,,,,,,,,,,,,,,
2017-09-22,565,,511,,,,,,,,,,,,,,,
2017-09-23,565,,511,,,,,,,,,,,,,,,
2017-09-24,565,,511,,,,,,,,,,,,,,,
2017-09-25,565,,511,,,,,,,,,,,,,,,
2017-09-26,565,,511,,,,,,,,,,,,,,,
2017-09-27,565,,511,,,,,,,,,,,,,,,
2017-09-28,565,,511,,,,,,,,,,,,,,,
2017-09-29,565,,511,,,,,,,,,,,,,,,
2017-09-30,565,,511,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
