Date,Average,Observed Accumulation,Observed Total,Normal Accumulation,ESP max,ESP 10,ESP 30,ESP 50,ESP 70,ESP 90,ESP min,ESP max (wo Obs),ESP 10 (wo Obs),ESP 30 (wo Obs),ESP 50 (wo Obs),ESP 70 (wo Obs),ESP 90 (wo Obs),ESP min (wo Obs)
2017-01-31,2360,,2200,,4770,3970,3000,2790,2560,2130,1730,,,,,,,
2017-02-01,2360,,2200,,4720,3940,2970,2770,2540,2110,1720,,,,,,,
2017-02-02,2360,,2200,,4710,3900,2960,2740,2520,2100,1700,,,,,,,
2017-02-03,2360,,2200,,4720,3910,2980,2740,2530,2080,1720,,,,,,,
2017-02-04,2360,,2200,,4730,3900,2970,2740,2500,2050,1720,,,,,,,
2017-02-05,2360,,2200,,4730,3860,2960,2740,2500,2030,1730,,,,,,,
2017-02-06,2360,,2200,,4720,3820,2950,2740,2460,2020,1730,,,,,,,
2017-02-07,2360,,2200,,4720,3820,2920,2730,2450,2010,1730,,,,,,,
2017-02-08,2360,,2200,,4820,3830,2990,2820,2510,2080,1800,,,,,,,
2017-02-09,2360,,2200,,4760,3800,2970,2820,2460,2080,1780,,,,,,,
2017-02-10,2360,,2200,,4730,3750,2940,2710,2450,2070,1760,,,,,,,
2017-02-11,2360,,2200,,4650,3720,2930,2710,2450,2080,1740,,,,,,,
2017-02-12,2360,,2200,,4570,3790,2960,2780,2500,2140,1800,,,,,,,
2017-02-13,2360,,2200,,4430,3790,2960,2810,2520,2160,1780,,,,,,,
2017-02-14,2360,,2200,,4360,3790,2940,2800,2500,2150,1750,,,,,,,
2017-02-15,2360,,2200,,4340,3880,3020,2840,2570,2200,1810,,,,,,,
2017-02-16,2360,,2200,,4330,3870,3020,2810,2550,2200,1800,,,,,,,
2017-02-17,2360,,2200,,4300,3810,3000,2790,2500,2180,1800,,,,,,,
2017-02-18,2360,,2200,,4310,3760,2990,2780,2500,2170,1800,,,,,,,
2017-02-19,2360,,2200,,4290,3720,2940,2770,2500,2160,1800,,,,,,,
2017-02-20,2360,,2200,,4290,3690,2970,2730,2540,2200,1820,,,,,,,
2017-02-21,2360,,2200,,4290,3690,2910,2700,2510,2200,1780,,,,,,,
2017-02-22,2360,,2200,,4290,3680,2900,2650,2460,2190,1760,,,,,,,
2017-02-23,2360,,2200,,4290,3680,2900,2640,2440,2190,1720,,,,,,,
2017-02-24,2360,,2200,,4310,3690,2890,2650,2460,2200,1710,,,,,,,
2017-02-25,2360,,2200,,4340,3690,2890,2670,2470,2210,1730,,,,,,,
2017-02-26,2360,,2200,,4340,3670,2880,2680,2460,2200,1740,,,,,,,
2017-02-27,2360,,2200,,4340,3640,2870,2660,2450,2160,1740,,,,,,,
2017-02-28,2360,,2200,,4420,3750,2980,2750,2550,2250,1790,,,,,,,
2017-03-01,2360,,2200,,4400,3790,2980,2780,2580,2240,1720,,,,,,,
2017-03-02,2360,,2200,,4370,3780,2970,2750,2550,2220,1670,,,,,,,
2017-03-03,2360,,2200,,4300,3760,2960,2710,2530,2200,1660,,,,,,,
2017-03-04,2360,,2200,,4290,3740,2920,2710,2500,2180,1630,,,,,,,
2017-03-05,2360,,2200,,4190,3720,2900,2680,2470,2160,1630,,,,,,,
2017-03-06,2360,,2200,,4050,3700,2890,2660,2430,2150,1620,,,,,,,
2017-03-07,2360,,2200,,4030,3700,2880,2670,2380,2150,1640,,,,,,,
2017-03-08,2360,,2200,,4050,3690,2870,2680,2390,2160,1660,,,,,,,
2017-03-09,2360,,2200,,4020,3660,2840,2620,2360,2140,1650,,,,,,,
2017-03-10,2360,,2200,,4000,3630,2810,2610,2350,2130,1640,,,,,,,
2017-03-11,2360,,2200,,3980,3620,2800,2610,2340,2120,1640,,,,,,,
2017-03-12,2360,,2200,,3940,3580,2770,2560,2310,2100,1620,,,,,,,
2017-03-13,2360,,2200,,3880,3550,2740,2520,2310,2100,1600,,,,,,,
2017-03-14,2360,,2200,,3870,3520,2730,2510,2300,2050,1570,,,,,,,
2017-03-15,2360,,2200,,3850,3430,2720,2440,2280,2020,1550,,,,,,,
2017-03-16,2360,,2200,,3830,3400,2700,2420,2250,2000,1540,,,,,,,
2017-03-17,2360,,2200,,3810,3350,2680,2380,2240,1970,1530,,,,,,,
2017-03-18,2360,,2200,,3800,3260,2650,2360,2200,1950,1510,,,,,,,
2017-03-19,2360,,2200,,3780,3220,2630,2320,2170,1920,1500,,,,,,,
2017-03-20,2360,,2200,,3680,3170,2600,2260,2150,1870,1470,,,,,,,
2017-03-21,2360,,2200,,3660,3160,2570,2250,2130,1850,1460,,,,,,,
2017-03-22,2360,,2200,,3650,3130,2510,2230,2130,1820,1460,,,,,,,
2017-03-23,2360,,2200,,3610,3100,2510,2220,2110,1810,1440,,,,,,,
2017-03-24,2360,,2200,,3630,3110,2500,2240,2120,1830,1470,,,,,,,
2017-03-25,2360,,2200,,3610,3060,2460,2210,2070,1820,1460,,,,,,,
2017-03-26,2360,,2200,,3600,3050,2470,2220,2080,1840,1480,,,,,,,
2017-03-27,2360,,2200,,3580,3040,2440,2220,2060,1820,1460,,,,,,,
2017-03-28,2360,,2200,,3590,3010,2430,2240,2050,1830,1480,,,,,,,
2017-03-29,2360,,2200,,3640,3060,2490,2310,2080,1870,1540,,,,,,,
2017-03-30,2360,,2200,,3610,3040,2460,2270,2060,1850,1540,,,,,,,
2017-03-31,2360,,2200,,3610,3000,2450,2260,2050,1840,1550,,,,,,,
2017-04-01,2360,,2200,6.83,3680,3070,2530,2340,2140,1920,1630,,,,,,,
2017-04-02,2360,5.86,2200,13.7,3690,3060,2540,2330,2110,1910,1640,,,,,,,
2017-04-03,2360,11.5,2200,20.5,3710,3050,2540,2290,2110,1870,1660,,,,,,,
2017-04-04,2360,17.3,2200,27.3,3740,3040,2540,2300,2130,1860,1690,,,,,,,
2017-04-05,2360,22.9,2200,34.2,3830,3110,2590,2360,2180,1930,1750,,,,,,,
2017-04-06,2360,28.6,2200,41,3810,3100,2530,2330,2160,1920,1750,,,,,,,
2017-04-07,2360,33.9,2200,47.8,3800,3080,2470,2310,2140,1890,1750,,,,,,,
2017-04-08,2360,39.1,2200,54.7,3800,3080,2450,2270,2110,1870,1750,,,,,,,
2017-04-09,2360,44.3,2200,61.5,3780,3090,2440,2260,2120,1890,1760,,,,,,,
2017-04-10,2360,50.2,2200,68.3,3730,3040,2430,2260,2130,1890,1760,,,,,,,
2017-04-11,2360,56.9,2200,75.2,3680,2960,2400,2240,2100,1890,1710,,,,,,,
2017-04-12,2360,63.3,2200,82,3650,2930,2390,2230,2080,1860,1720,,,,,,,
2017-04-13,2360,69.4,2200,88.8,3620,2900,2380,2190,2040,1840,1700,,,,,,,
2017-04-14,2360,75.5,2200,95.7,3570,2850,2340,2180,2010,1830,1680,,,,,,,
2017-04-15,2360,82.3,2200,103,3550,2820,2300,2150,2000,1790,1670,,,,,,,
2017-04-16,2360,90.4,2200,109,3520,2810,2290,2150,1980,1760,1670,,,,,,,
2017-04-17,2360,100,2200,116,3490,2800,2310,2100,1980,1780,1680,,,,,,,
2017-04-18,2360,110,2200,123,3370,2770,2300,2050,1960,1770,1670,,,,,,,
2017-04-19,2360,121,2200,130,3350,2700,2290,2040,1940,1770,1680,,,,,,,
2017-04-20,2360,132,2200,137,3320,2660,2300,2050,1940,1770,1670,,,,,,,
2017-04-21,2360,144,2200,144,3310,2680,2340,2090,1980,1810,1700,,,,,,,
2017-04-22,2360,157,2200,150,3350,2680,2370,2070,2010,1840,1730,,,,,,,
2017-04-23,2360,169,2200,157,3340,2640,2350,2040,1970,1830,1730,,,,,,,
2017-04-24,2360,179,2200,164,3290,2610,2190,2030,1950,1830,1730,,,,,,,
2017-04-25,2360,189,2200,171,3350,2670,2260,2080,2000,1860,1790,,,,,,,
2017-04-26,2360,200,2200,178,3300,2660,2240,2110,2010,1890,1810,,,,,,,
2017-04-27,2360,210,2200,185,3280,2640,2250,2100,2020,1900,1820,,,,,,,
2017-04-28,2360,220,2200,191,3350,2720,2290,2150,2090,1970,1860,,,,,,,
2017-04-29,2360,229,2200,198,3360,2720,2300,2170,2110,1970,1880,,,,,,,
2017-04-30,2360,238,2200,205,3290,2720,2290,2190,2120,1980,1890,,,,,,,
2017-05-01,2360,248,2200,229,3220,2720,2310,2210,2140,1990,1920,,,,,,,
2017-05-02,2360,255,2200,254,3180,2680,2270,2190,2090,1970,1920,,,,,,,
2017-05-03,2360,263,2200,278,3100,2620,2260,2210,2110,1990,1950,,,,,,,
2017-05-04,2360,270,2200,302,3070,2580,2250,2210,2090,1970,1950,,,,,,,
2017-05-05,2360,276,2200,326,3030,2540,2240,2190,2090,1960,1930,,,,,,,
2017-05-06,2360,283,2200,350,2990,2500,2220,2160,2070,1940,1920,,,,,,,
2017-05-07,2360,291,2200,375,2980,2460,2210,2150,2050,1930,1920,,,,,,,
2017-05-08,2360,301,2200,399,2930,2440,2180,2130,2040,1920,1900,,,,,,,
2017-05-09,2360,314,2200,423,2740,2410,2180,2110,2040,1920,1890,,,,,,,
2017-05-10,2360,328,2200,447,2680,2380,2190,2090,2010,1920,1910,,,,,,,
2017-05-11,2360,345,2200,472,2700,2370,2190,2100,2020,1930,1920,,,,,,,
2017-05-12,2360,363,2200,496,2670,2350,2170,2080,2020,1920,1920,,,,,,,
2017-05-13,2360,380,2200,520,2590,2340,2130,2070,1980,1920,1910,,,,,,,
2017-05-14,2360,400,2200,544,2560,2330,2130,2060,1960,1900,1880,,,,,,,
2017-05-15,2360,426,2200,569,2550,2330,2140,2050,1970,1900,1840,,,,,,,
2017-05-16,2360,454,2200,593,2550,2320,2100,2010,1940,1890,1830,,,,,,,
2017-05-17,2360,482,2200,617,2510,2270,2100,2000,1930,1880,1820,,,,,,,
2017-05-18,2360,509,2200,641,2480,2310,2150,2060,2000,1950,1880,,,,,,,
2017-05-19,2360,534,2200,666,2630,2450,2300,2200,2130,2080,2020,,,,,,,
2017-05-20,2360,557,2200,690,2640,2460,2300,2190,2150,2070,2040,,,,,,,
2017-05-21,2360,576,2200,714,2610,2450,2280,2180,2140,2060,2030,,,,,,,
2017-05-22,2360,594,2200,738,2650,2470,2310,2220,2180,2110,2080,,,,,,,
2017-05-23,2360,610,2200,763,2700,2460,2350,2270,2220,2150,2120,,,,,,,
2017-05-24,2360,625,2200,787,2690,2450,2360,2260,2210,2150,2130,,,,,,,
2017-05-25,2360,640,2200,811,2640,2430,2320,2240,2180,2120,2100,,,,,,,
2017-05-26,2360,654,2200,835,2670,2460,2330,2250,2210,2140,2120,,,,,,,
2017-05-27,2360,671,2200,860,2680,2400,2310,2240,2200,2150,2130,,,,,,,
2017-05-28,2360,690,2200,884,2720,2430,2340,2270,2230,2180,2170,,,,,,,
2017-05-29,2360,712,2200,908,2700,2420,2310,2250,2210,2170,2150,,,,,,,
2017-05-30,2360,733,2200,932,2690,2390,2290,2230,2190,2160,2140,,,,,,,
2017-05-31,2360,753,2200,956,,,,,,,,,,,,,,
2017-06-01,2360,787,2200,989,2660,2370,2270,2220,2200,2150,2140,,,,,,,
2017-06-02,2360,811,2200,1020,2630,2350,2250,2210,2180,2140,2130,,,,,,,
2017-06-03,2360,837,2200,1050,2630,2340,2240,2220,2190,2150,2140,,,,,,,
2017-06-04,2360,867,2200,1090,2620,2330,2230,2210,2190,2140,2140,,,,,,,
2017-06-05,2360,900,2200,1120,2610,2300,2230,2210,2190,2150,2130,,,,,,,
2017-06-06,2360,936,2200,1150,2530,2280,2230,2210,2180,2150,2130,,,,,,,
2017-06-07,2360,976,2200,1190,2330,2270,2230,2210,2170,2140,2130,,,,,,,
2017-06-08,2360,1020,2200,1220,2320,2260,2230,2200,2170,2140,2130,,,,,,,
2017-06-09,2360,1060,2200,1250,2280,2260,2220,2190,2160,2140,2120,,,,,,,
2017-06-10,2360,1100,2200,1280,,,,,,,,,,,,,,
2017-06-11,2360,1150,2200,1320,2300,2280,2240,2210,2190,2160,2150,,,,,,,
2017-06-12,2360,1200,2200,1350,2310,2270,2240,2210,2190,2160,2150,,,,,,,
2017-06-13,2360,1250,2200,1380,2310,2270,2240,2210,2190,2170,2160,,,,,,,
2017-06-14,2360,1300,2200,1410,2320,2280,2240,2210,2190,2170,2170,,,,,,,
2017-06-15,2360,1340,2200,1450,2320,2260,2240,2220,2190,2170,2170,,,,,,,
2017-06-16,2360,1370,2200,1480,2310,2260,2230,2210,2190,2170,2170,,,,,,,
2017-06-17,2360,1410,2200,1510,2310,2260,2230,2210,2180,2170,2160,,,,,,,
2017-06-18,2360,1440,2200,1540,2280,2250,2220,2200,2180,2160,2160,,,,,,,
2017-06-19,2360,1480,2200,1580,2320,2290,2260,2240,2220,2210,2200,,,,,,,
2017-06-20,2360,1520,2200,1610,2320,2290,2260,2240,2230,2210,2200,,,,,,,
2017-06-21,2360,1560,2200,1640,2320,2290,2260,2240,2230,2220,2210,,,,,,,
2017-06-22,2360,1600,2200,1680,2320,2280,2260,2240,2220,2210,2200,,,,,,,
2017-06-23,2360,1630,2200,1710,2310,2290,2250,2240,2220,2210,2200,,,,,,,
2017-06-24,2360,1670,2200,1740,2310,2270,2250,2230,2210,2200,2190,,,,,,,
2017-06-25,2360,1700,2200,1770,2300,2260,2240,2220,2200,2190,2190,,,,,,,
2017-06-26,2360,1730,2200,1810,2300,2250,2230,2220,2200,2190,2180,,,,,,,
2017-06-27,2360,1760,2200,1840,2290,2250,2230,2220,2200,2190,2180,,,,,,,
2017-06-28,2360,1780,2200,1870,2290,2250,2230,2210,2200,2190,2180,,,,,,,
2017-06-29,2360,1810,2200,1900,2280,2250,2220,2200,2190,2190,2180,,,,,,,
2017-06-30,2360,1830,2200,1940,2270,2240,2220,2200,2190,2180,2180,,,,,,,
2017-07-01,2360,1840,2200,1950,2240,2230,2210,2190,2180,2180,2170,,,,,,,
2017-07-02,2360,1860,2200,1970,2240,2220,2210,2190,2180,2170,2170,,,,,,,
2017-07-03,2360,1880,2200,1980,2240,2210,2200,2190,2180,2170,2170,,,,,,,
2017-07-04,2360,1890,2200,2000,2230,2210,2200,2180,2170,2170,2170,,,,,,,
2017-07-05,2360,1910,2200,2010,2230,2210,2190,2180,2170,2170,2170,,,,,,,
2017-07-06,2360,1920,2200,2030,2220,2210,2190,2180,2170,2170,2170,,,,,,,
2017-07-07,2360,1940,2200,2040,2210,2200,2190,2180,2170,2170,2170,,,,,,,
2017-07-08,2360,1950,2200,2060,2200,2190,2180,2170,2170,2160,2160,,,,,,,
2017-07-09,2360,1960,2200,2070,2210,2190,2180,2180,2170,2170,2170,,,,,,,
2017-07-10,2360,1980,2200,2080,2210,2190,2180,2180,2170,2170,2170,,,,,,,
2017-07-11,2360,1990,2200,2100,2210,2190,2180,2180,2170,2170,2170,,,,,,,
2017-07-12,2360,2000,2200,2110,2220,2200,2190,2180,2180,2180,2170,,,,,,,
2017-07-13,2360,2010,2200,2130,2230,2210,2200,2190,2190,2190,2190,,,,,,,
2017-07-14,2360,2030,2200,2140,2230,2220,2200,2200,2190,2190,2190,,,,,,,
2017-07-15,2360,2040,2200,2160,2230,2210,2200,2200,2190,2190,2190,,,,,,,
2017-07-16,2360,2050,2200,2170,2230,2210,2200,2200,2190,2190,2190,,,,,,,
2017-07-17,2360,2070,2200,2190,2230,2210,2200,2190,2190,2190,2190,,,,,,,
2017-07-18,2360,2080,2200,2200,2230,2210,2200,2190,2190,2190,2190,,,,,,,
2017-07-19,2360,2090,2200,2220,2220,2210,2200,2190,2190,2190,2190,,,,,,,
2017-07-20,2360,2100,2200,2230,2220,2210,2200,2200,2200,2200,2200,,,,,,,
2017-07-21,2360,2110,2200,2250,2220,2210,2200,2200,2200,2200,2200,,,,,,,
2017-07-22,2360,2120,2200,2260,2220,2210,2200,2200,2200,2200,2200,,,,,,,
2017-07-23,2360,2130,2200,2280,2220,2210,2200,2200,2200,2200,2200,,,,,,,
2017-07-24,2360,2140,2200,2290,2210,2210,2200,2200,2200,2200,2200,,,,,,,
2017-07-25,2360,2150,2200,2310,2210,2210,2200,2200,2200,2200,2200,,,,,,,
2017-07-26,2360,2150,2200,2320,2210,2210,2200,2200,2200,2200,2200,,,,,,,
2017-07-27,2360,2160,2200,2340,2210,2210,2200,2200,2200,2200,2200,,,,,,,
2017-07-28,2360,2170,2200,2350,2210,2200,2200,2200,2200,2200,2200,,,,,,,
2017-07-29,2360,2180,2200,2370,2210,2200,2200,2200,2200,2200,2200,,,,,,,
2017-07-30,2360,2190,2200,2380,2210,2200,2200,2200,2200,2200,2200,,,,,,,
2017-07-31,2360,2200,2200,2400,2210,2210,2210,2210,2210,2210,2210,,,,,,,
2017-08-01,2360,2200,2200,,,,,,,,,,,,,,,
2017-08-02,2360,,2200,,,,,,,,,,,,,,,
2017-08-03,2360,,2200,,,,,,,,,,,,,,,
2017-08-04,2360,,2200,,,,,,,,,,,,,,,
2017-08-05,2360,,2200,,,,,,,,,,,,,,,
2017-08-06,2360,,2200,,,,,,,,,,,,,,,
2017-08-07,2360,,2200,,,,,,,,,,,,,,,
2017-08-08,2360,,2200,,,,,,,,,,,,,,,
2017-08-09,2360,,2200,,,,,,,,,,,,,,,
2017-08-10,2360,,2200,,,,,,,,,,,,,,,
2017-08-11,2360,,2200,,,,,,,,,,,,,,,
2017-08-12,2360,,2200,,,,,,,,,,,,,,,
2017-08-13,2360,,2200,,,,,,,,,,,,,,,
2017-08-14,2360,,2200,,,,,,,,,,,,,,,
2017-08-15,2360,,2200,,,,,,,,,,,,,,,
2017-08-16,2360,,2200,,,,,,,,,,,,,,,
2017-08-17,2360,,2200,,,,,,,,,,,,,,,
2017-08-18,2360,,2200,,,,,,,,,,,,,,,
2017-08-19,2360,,2200,,,,,,,,,,,,,,,
2017-08-20,2360,,2200,,,,,,,,,,,,,,,
2017-08-21,2360,,2200,,,,,,,,,,,,,,,
2017-08-22,2360,,2200,,,,,,,,,,,,,,,
2017-08-23,2360,,2200,,,,,,,,,,,,,,,
2017-08-24,2360,,2200,,,,,,,,,,,,,,,
2017-08-25,2360,,2200,,,,,,,,,,,,,,,
2017-08-26,2360,,2200,,,,,,,,,,,,,,,
2017-08-27,2360,,2200,,,,,,,,,,,,,,,
2017-08-28,2360,,2200,,,,,,,,,,,,,,,
2017-08-29,2360,,2200,,,,,,,,,,,,,,,
2017-08-30,2360,,2200,,,,,,,,,,,,,,,
2017-08-31,2360,,2200,,,,,,,,,,,,,,,
2017-09-01,2360,,2200,,,,,,,,,,,,,,,
2017-09-02,2360,,2200,,,,,,,,,,,,,,,
2017-09-03,2360,,2200,,,,,,,,,,,,,,,
2017-09-04,2360,,2200,,,,,,,,,,,,,,,
2017-09-05,2360,,2200,,,,,,,,,,,,,,,
2017-09-06,2360,,2200,,,,,,,,,,,,,,,
2017-09-07,2360,,2200,,,,,,,,,,,,,,,
2017-09-08,2360,,2200,,,,,,,,,,,,,,,
2017-09-09,2360,,2200,,,,,,,,,,,,,,,
2017-09-10,2360,,2200,,,,,,,,,,,,,,,
