Date,Average,Observed Accumulation,Observed Total,Normal Accumulation,ESP max,ESP 10,ESP 30,ESP 50,ESP 70,ESP 90,ESP min,ESP max (wo Obs),ESP 10 (wo Obs),ESP 30 (wo Obs),ESP 50 (wo Obs),ESP 70 (wo Obs),ESP 90 (wo Obs),ESP min (wo Obs)
2017-11-20,295,,49.7,,,,,,,,,,,,,,,
2017-11-21,295,,49.7,,,,,,,,,,,,,,,
2017-11-22,295,,49.7,,,,,,,,,,,,,,,
2017-11-23,295,,49.7,,,,,,,,,,,,,,,
2017-11-24,295,,49.7,,,,,,,,,,,,,,,
2017-11-25,295,,49.7,,,,,,,,,,,,,,,
2017-11-26,295,,49.7,,,,,,,,,,,,,,,
2017-11-27,295,,49.7,,,,,,,,,,,,,,,
2017-11-28,295,,49.7,,,,,,,,,,,,,,,
2017-11-29,295,,49.7,,,,,,,,,,,,,,,
2017-11-30,295,,49.7,,,,,,,,,,,,,,,
2017-12-01,295,,49.7,,,,,,,,,,,,,,,
2017-12-02,295,,49.7,,,,,,,,,,,,,,,
2017-12-03,295,,49.7,,,,,,,,,,,,,,,
2017-12-04,295,,49.7,,,,,,,,,,,,,,,
2017-12-05,295,,49.7,,,,,,,,,,,,,,,
2017-12-06,295,,49.7,,,,,,,,,,,,,,,
2017-12-07,295,,49.7,,,,,,,,,,,,,,,
2017-12-08,295,,49.7,,,,,,,,,,,,,,,
2017-12-09,295,,49.7,,,,,,,,,,,,,,,
2017-12-10,295,,49.7,,,,,,,,,,,,,,,
2017-12-11,295,,49.7,,,,,,,,,,,,,,,
2017-12-12,295,,49.7,,,,,,,,,,,,,,,
2017-12-13,295,,49.7,,,,,,,,,,,,,,,
2017-12-14,295,,49.7,,,,,,,,,,,,,,,
2017-12-15,295,,49.7,,,,,,,,,,,,,,,
2017-12-16,295,,49.7,,350,272,168,136,108,89.7,36.1,,,,,,,
2017-12-17,295,,49.7,,348,267,168,133,107,88.5,35.3,,,,,,,
2017-12-18,295,,49.7,,346,266,167,131,106,82.8,35.3,,,,,,,
2017-12-19,295,,49.7,,340,264,163,131,105,80.5,35.3,,,,,,,
2017-12-20,295,,49.7,,340,253,162,129,104,79.3,35.2,,,,,,,
2017-12-21,295,,49.7,,341,252,164,131,105,79.7,35.9,,,,,,,
2017-12-22,295,,49.7,,346,252,166,132,107,81.5,36.7,,,,,,,
2017-12-23,295,,49.7,,347,245,164,130,104,81.9,36.8,,,,,,,
2017-12-24,295,,49.7,,346,239,163,130,101,81.6,37,,,,,,,
2017-12-25,295,,49.7,,348,237,164,129,102,77.9,37.6,,,,,,,
2017-12-26,295,,49.7,,349,237,161,127,101,74.4,37.2,,,,,,,
2017-12-27,295,,49.7,,350,239,161,127,102,73.6,37.7,,,,,,,
2017-12-28,295,,49.7,,340,228,156,126,101,72.5,37.3,,,,,,,
2017-12-29,295,,49.7,,313,228,152,126,101,73,37.3,,,,,,,
2017-12-30,295,,49.7,,310,223,150,125,101,72.5,35.5,,,,,,,
2017-12-31,295,,49.7,,312,215,150,123,98,72.2,35.6,,,,,,,
2018-01-01,295,,49.7,,310,214,150,122,97.8,72.1,35.2,,,,,,,
2018-01-02,295,,49.7,,312,214,147,122,98.1,72.3,35.4,,,,,,,
2018-01-03,295,,49.7,,311,212,143,122,97.6,72.3,35.3,,,,,,,
2018-01-04,295,,49.7,,310,205,139,120,96.9,72,34.8,,,,,,,
2018-01-05,295,,49.7,,307,199,137,118,97.1,71.4,34.9,,,,,,,
2018-01-06,295,,49.7,,292,198,135,117,96.5,71.2,34.1,,,,,,,
2018-01-07,295,,49.7,,298,207,139,113,100,75.2,37.6,,,,,,,
2018-01-08,295,,49.7,,288,208,136,114,100,75.3,37.7,,,,,,,
2018-01-09,295,,49.7,,287,210,135,114,102,77.2,39.3,,,,,,,
2018-01-10,295,,49.7,,293,215,140,116,104,80,40.9,,,,,,,
2018-01-11,295,,49.7,,301,220,146,121,107,82.8,43.3,,,,,,,
2018-01-12,295,,49.7,,295,218,146,116,106,81.6,43.1,,,,,,,
2018-01-13,295,,49.7,,286,217,143,116,106,81.2,42.9,,,,,,,
2018-01-14,295,,49.7,,283,215,143,116,105,80.9,42.9,,,,,,,
2018-01-15,295,,49.7,,282,212,142,116,105,80.4,42.2,,,,,,,
2018-01-16,295,,49.7,,278,211,139,115,103,79.3,41.5,,,,,,,
2018-01-17,295,,49.7,,276,207,135,114,102,77.1,41.1,,,,,,,
2018-01-18,295,,49.7,,270,204,131,113,102,74,41,,,,,,,
2018-01-19,295,,49.7,,269,193,130,113,101,73.3,41,,,,,,,
2018-01-20,295,,49.7,,267,186,127,111,101,73.4,38.7,,,,,,,
2018-01-21,295,,49.7,,278,201,138,116,108,78.6,41.9,,,,,,,
2018-01-22,295,,49.7,,284,205,141,116,106,75.7,42.4,,,,,,,
2018-01-23,295,,49.7,,282,203,140,116,104,73.9,42,,,,,,,
2018-01-24,295,,49.7,,282,203,139,115,105,73.2,42,,,,,,,
2018-01-25,295,,49.7,,277,206,141,115,105,73.3,43.2,,,,,,,
2018-01-26,295,,49.7,,274,205,136,114,103,73.2,43.1,,,,,,,
2018-01-27,295,,49.7,,263,204,135,113,99,67.4,43,,,,,,,
2018-01-28,295,,49.7,,262,203,135,113,95.9,66.4,42.9,,,,,,,
2018-01-29,295,,49.7,,260,199,132,110,94.1,65.3,42.2,,,,,,,
2018-01-30,295,,49.7,,262,202,133,112,93.6,66.6,43.2,,,,,,,
2018-01-31,295,,49.7,,259,200,131,111,93,66.6,43.1,,,,,,,
2018-02-01,295,,49.7,,258,191,128,108,91.4,66.4,42.6,,,,,,,
2018-02-02,295,,49.7,,259,191,129,107,91.2,66,43,,,,,,,
2018-02-03,295,,49.7,,259,189,127,107,89.2,64.4,42.7,,,,,,,
2018-02-04,295,,49.7,,258,187,126,107,88.1,60.8,42.6,,,,,,,
2018-02-05,295,,49.7,,258,188,126,106,86.1,59.1,42.5,,,,,,,
2018-02-06,295,,49.7,,261,191,128,105,87.5,58.9,43.9,,,,,,,
2018-02-07,295,,49.7,,265,191,130,106,87.7,57.9,44.5,,,,,,,
2018-02-08,295,,49.7,,264,189,129,105,87.3,58.6,44.3,,,,,,,
2018-02-09,295,,49.7,,258,182,128,103,86.2,57.1,43.7,,,,,,,
2018-02-10,295,,49.7,,260,175,129,103,84.2,55.8,44,,,,,,,
2018-02-11,295,,49.7,,265,185,131,106,86.2,57.7,46.6,,,,,,,
2018-02-12,295,,49.7,,264,191,133,104,87.4,58.4,46.8,,,,,,,
2018-02-13,295,,49.7,,266,198,140,109,93.2,59,51.5,,,,,,,
2018-02-14,295,,49.7,,261,203,136,110,96.8,60.8,54.2,,,,,,,
2018-02-15,295,,49.7,,253,216,143,116,102,63.4,57.1,,,,,,,
2018-02-16,295,,49.7,,258,215,147,118,104,65.3,58.9,,,,,,,
2018-02-17,295,,49.7,,258,207,141,116,105,65.2,57.6,,,,,,,
2018-02-18,295,,49.7,,258,199,137,114,105,65.1,57.6,,,,,,,
2018-02-19,295,,49.7,,255,190,136,111,103,65.1,57.7,,,,,,,
2018-02-20,295,,49.7,,270,196,148,119,110,69.5,62.3,,,,,,,
2018-02-21,295,,49.7,,273,196,147,119,110,69.9,60.2,,,,,,,
2018-02-22,295,,49.7,,278,200,151,121,111,70.3,62.2,,,,,,,
2018-02-23,295,,49.7,,281,200,151,123,110,71.6,63,,,,,,,
2018-02-24,295,,49.7,,280,201,148,124,109,70.8,62.9,,,,,,,
2018-02-25,295,,49.7,,293,207,146,123,111,73.6,65.7,,,,,,,
2018-02-26,295,,49.7,,289,204,142,121,108,72.9,65.4,,,,,,,
2018-02-27,295,,49.7,,299,210,144,123,111,73.9,67.9,,,,,,,
2018-02-28,295,,49.7,,294,206,141,120,107,71.4,66.1,,,,,,,
2018-03-01,295,,49.7,,286,206,140,117,105,70.3,61.7,,,,,,,
2018-03-02,295,,49.7,,242,206,136,117,97.7,70.9,60.2,,,,,,,
2018-03-03,295,,49.7,,228,204,131,116,96.3,68.3,57.7,,,,,,,
2018-03-04,295,,49.7,,215,201,128,112,95.6,67.2,57.4,,,,,,,
2018-03-05,295,,49.7,,213,201,127,112,94.8,67.1,58.5,,,,,,,
2018-03-06,295,,49.7,,213,190,126,112,94.1,66.5,58.7,,,,,,,
2018-03-07,295,,49.7,,214,190,123,112,94.2,66.3,59.4,,,,,,,
2018-03-08,295,,49.7,,206,188,120,111,90.7,65,59.2,,,,,,,
2018-03-09,295,,49.7,,204,186,120,110,90.5,59.9,58.7,,,,,,,
2018-03-10,295,,49.7,,207,181,120,111,91.8,60.8,58.5,,,,,,,
2018-03-11,295,,49.7,,207,169,117,109,92.6,60.9,57,,,,,,,
2018-03-12,295,,49.7,,204,161,116,108,91.1,60.7,56.7,,,,,,,
2018-03-13,295,,49.7,,204,157,117,108,91.7,61.1,57.5,,,,,,,
2018-03-14,295,,49.7,,202,155,114,105,89.8,59.9,56,,,,,,,
2018-03-15,295,,49.7,,207,154,115,107,91.3,61.6,57.5,,,,,,,
2018-03-16,295,,49.7,,217,162,122,111,96.3,65.8,60.4,,,,,,,
2018-03-17,295,,49.7,,218,163,123,109,96.6,66.5,59.6,,,,,,,
2018-03-18,295,,49.7,,218,162,124,108,96.6,66.7,59.5,,,,,,,
2018-03-19,295,,49.7,,228,167,129,111,99.7,68.6,61.1,,,,,,,
2018-03-20,295,,49.7,,228,164,127,107,100,67.7,60.8,,,,,,,
2018-03-21,295,,49.7,,227,163,125,109,99.7,67.3,60.6,,,,,,,
2018-03-22,295,,49.7,,228,162,125,109,96.5,67.2,61.4,,,,,,,
2018-03-23,295,,49.7,,231,161,126,111,94.6,67.7,62.4,,,,,,,
2018-03-24,295,,49.7,,239,168,131,111,98.4,71.4,64.7,,,,,,,
2018-03-25,295,,49.7,,237,167,129,111,97.5,70.7,64,,,,,,,
2018-03-26,295,,49.7,,237,162,128,111,97.3,70.7,63.4,,,,,,,
2018-03-27,295,,49.7,,236,158,128,111,91.1,68.9,60.2,,,,,,,
2018-03-28,295,,49.7,,237,153,128,107,91.9,70.3,61.4,,,,,,,
2018-03-29,295,,49.7,,237,147,127,104,90.9,70.2,61.4,,,,,,,
2018-03-30,295,,49.7,,234,143,122,100,87.6,69.8,61.3,,,,,,,
2018-03-31,295,,49.7,,234,142,121,100,86.8,69.6,61,,,,,,,
2018-04-01,295,,49.7,2.38,234,141,119,99,84.5,69.5,60.8,,,,,,,
2018-04-02,295,0.145,49.7,4.76,214,134,118,98.2,82.8,68.9,60.3,,,,,,,
2018-04-03,295,0.355,49.7,7.14,199,134,114,96.8,82.4,67.4,60.4,,,,,,,
2018-04-04,295,0.49,49.7,9.52,187,132,111,90.7,82.7,67.2,60.5,,,,,,,
2018-04-05,295,0.704,49.7,11.9,182,131,109,88.5,82,66.5,60.4,,,,,,,
2018-04-06,295,0.851,49.7,14.3,175,131,109,87.8,79.5,65.5,59.9,,,,,,,
2018-04-07,295,0.984,49.7,16.7,175,132,109,87.4,79.2,65,61.6,,,,,,,
2018-04-08,295,1.22,49.7,19,158,132,108,88.5,79.6,66,62.9,,,,,,,
2018-04-09,295,1.65,49.7,21.4,159,133,105,89.3,78.6,66.5,64.2,,,,,,,
2018-04-10,295,1.81,49.7,23.8,146,121,95,81.9,72.6,60.6,58,,,,,,,
2018-04-11,295,2.34,49.7,26.2,146,120,94.5,80.8,71.7,60,57.3,,,,,,,
2018-04-12,295,2.81,49.7,28.6,146,112,94.6,78.6,70.1,60.2,56.9,,,,,,,
2018-04-13,295,3.29,49.7,31,147,111,94,78.6,69.8,60.1,55.8,,,,,,,
2018-04-14,295,3.78,49.7,33.3,148,113,95.1,77.6,70.9,59.8,56.8,,,,,,,
2018-04-15,295,4.23,49.7,35.7,148,112,93.5,77.3,69.8,57.9,55.6,,,,,,,
2018-04-16,295,4.33,49.7,38.1,147,110,91.9,76.6,67.7,57.1,54.1,,,,,,,
2018-04-17,295,4.69,49.7,40.5,146,108,91.9,75.7,65.9,56.8,54,,,,,,,
2018-04-18,295,5.04,49.7,42.9,143,107,89.4,75.9,64.4,56.7,53.9,,,,,,,
2018-04-19,295,5.39,49.7,45.2,140,103,88.3,76.3,63.4,56.2,53.4,,,,,,,
2018-04-20,295,5.61,49.7,47.6,137,98.5,85.9,73.8,61.2,54.8,52.1,,,,,,,
2018-04-21,295,6.1,49.7,50,141,99.2,88.8,76.5,63.8,57.1,54.4,,,,,,,
2018-04-22,295,6.29,49.7,52.4,142,98,88.4,76.9,64.1,57.2,54.9,,,,,,,
2018-04-23,295,6.68,49.7,54.8,141,96.8,85.9,76.7,63.7,57.1,54.5,,,,,,,
2018-04-24,295,7.14,49.7,57.1,142,96.9,86.6,77.2,64,58.2,53.9,,,,,,,
2018-04-25,295,7.53,49.7,59.5,140,95.7,84.4,76.8,62.8,57.8,53.7,,,,,,,
2018-04-26,295,8.18,49.7,61.9,136,93.1,82,75.3,62.4,57.1,53.8,,,,,,,
2018-04-27,295,8.68,49.7,64.3,134,92.7,80.4,72.7,61.7,56,51.4,,,,,,,
2018-04-28,295,9.51,49.7,66.7,132,92,79.8,69.9,60.2,55.9,50.4,,,,,,,
2018-04-29,295,10.4,49.7,69.1,132,92.3,79.2,70.7,60.9,55.8,50.6,,,,,,,
2018-04-30,295,11.4,49.7,71.4,126,86.4,73.2,65.8,56.4,51.3,46.7,,,,,,,
2018-05-01,295,13,49.7,75.6,125,84.4,71.6,66.5,56.9,50,47.4,,,,,,,
2018-05-02,295,13.9,49.7,79.7,126,85.6,72.5,67.2,56.5,51,47.5,,,,,,,
2018-05-03,295,14.6,49.7,83.9,132,88.1,74.6,71,60.1,54.6,51.3,,,,,,,
2018-05-04,295,15.6,49.7,88,131,87.4,73.9,69.6,60.2,55.1,52.5,,,,,,,
2018-05-05,295,16.1,49.7,92.2,128,84.7,72.7,65.9,59.7,55,53,,,,,,,
2018-05-06,295,16.6,49.7,96.4,123,81.6,71.5,64.4,59.3,54.3,52.1,,,,,,,
2018-05-07,295,17.1,49.7,101,109,75.8,67.5,60.4,54.5,50.1,48.2,,,,,,,
2018-05-08,295,17.8,49.7,105,107,75.3,66.8,57.9,54,49.7,47.9,,,,,,,
2018-05-09,295,18.6,49.7,109,103,74.4,65.9,57,53.4,49.5,47.3,,,,,,,
2018-05-10,295,19.4,49.7,113,94.3,73.4,65.4,56.9,52.9,49,47.1,,,,,,,
2018-05-11,295,20.6,49.7,117,93.1,72.4,64.7,56.6,52.9,49.2,47.4,,,,,,,
2018-05-12,295,21.8,49.7,121,92.2,71.8,62.2,56.1,52.2,49.1,47.3,,,,,,,
2018-05-13,295,23.2,49.7,125,89.4,71.5,58.8,54.1,51.2,48.4,47.3,,,,,,,
2018-05-14,295,24.3,49.7,130,87.9,69.7,58.6,52.8,51,47.9,46.5,,,,,,,
2018-05-15,295,25.4,49.7,134,85.2,68.7,57.9,52.4,50.1,48,46.1,,,,,,,
2018-05-16,295,26.4,49.7,138,74.4,63,54.7,50.8,48.7,47.2,46.3,,,,,,,
2018-05-17,295,27.4,49.7,142,71.2,62.8,56.8,50.1,48.2,46.4,45,,,,,,,
2018-05-18,295,28.2,49.7,146,70.4,61.9,53.5,49.4,47.5,45.5,44.9,,,,,,,
2018-05-19,295,29,49.7,150,70.3,61.5,52.1,49,47.3,45.2,44.6,,,,,,,
2018-05-20,295,29.7,49.7,155,67.8,58.9,50.2,48.1,46.7,44.9,44.6,,,,,,,
2018-05-21,295,30.4,49.7,159,62.2,58.9,50.5,47.9,46.1,44.6,44.2,,,,,,,
2018-05-22,295,30.9,49.7,163,60.3,57.5,49.6,47.8,45.8,44.5,44.2,,,,,,,
2018-05-23,295,31.5,49.7,167,58.4,57.4,49.3,47.7,45.8,44.5,44.3,,,,,,,
2018-05-24,295,31.9,49.7,171,57.6,55.5,48.9,46.8,45.6,44.2,43.7,,,,,,,
2018-05-25,295,32.4,49.7,175,57,53.8,48.5,46.3,45.2,44.2,43.7,,,,,,,
2018-05-26,295,32.8,49.7,179,56.8,52.3,48.2,46.1,44.6,43.8,43.6,,,,,,,
2018-05-27,295,33.2,49.7,184,56.5,51.9,47.9,45.9,44.6,43.8,43.6,,,,,,,
2018-05-28,295,33.6,49.7,188,55.7,51.2,47.6,45.4,44.2,43.6,43.4,,,,,,,
2018-05-29,295,33.9,49.7,192,55,50.6,47.2,45.3,44.1,43.5,43.2,,,,,,,
2018-05-30,295,34.3,49.7,196,54.6,50.1,47.2,45.2,44.1,43.5,43.3,,,,,,,
2018-05-31,295,34.6,49.7,200,54.4,50,47.1,45.2,44,43.4,43.2,,,,,,,
2018-06-01,295,34.5,49.7,203,51.3,48.7,46.5,44.7,43.6,43,42.7,,,,,,,
2018-06-02,295,34.8,49.7,205,50.9,48.2,46.1,44.3,43.2,42.6,42.3,,,,,,,
2018-06-03,295,35,49.7,208,51,48.3,46.1,44.3,43.1,42.5,42.2,,,,,,,
2018-06-04,295,35.3,49.7,210,50.7,48,45.8,44.3,43.1,42.5,42.3,,,,,,,
2018-06-05,295,35.5,49.7,213,51.2,47.9,45.7,44.2,43.1,42.4,42.2,,,,,,,
2018-06-06,295,35.8,49.7,215,50.4,47,45.5,44.3,43.1,42.4,42.2,,,,,,,
2018-06-07,295,36,49.7,218,50.4,47,45.5,44.2,43.1,42.4,42.2,,,,,,,
2018-06-08,295,36.2,49.7,220,50.3,46.9,45.4,44.2,43,42.3,42.1,,,,,,,
2018-06-09,295,36.4,49.7,223,50.3,46.8,45.3,44.1,43,42.3,42.1,,,,,,,
2018-06-10,295,36.5,49.7,225,50.3,46.7,45.3,44.1,42.9,42.2,42.1,,,,,,,
2018-06-11,295,36.7,49.7,228,50.2,46.4,45.2,44,42.8,42.2,42,,,,,,,
2018-06-12,295,36.8,49.7,230,50.1,46.3,45.1,43.9,42.7,42.1,41.9,,,,,,,
2018-06-13,295,36.9,49.7,233,49.8,46,44.5,43.6,42.4,41.8,41.6,,,,,,,
2018-06-14,295,37.1,49.7,235,49.8,46,44.4,43.6,42.5,41.8,41.7,,,,,,,
2018-06-15,295,37.2,49.7,238,49.8,45.9,44.4,43.6,42.4,41.7,41.6,,,,,,,
2018-06-16,295,37.3,49.7,240,49.7,45.8,44.2,43.5,42.3,41.7,41.5,,,,,,,
2018-06-17,295,37.4,49.7,243,50.1,46.3,44.6,43.8,42.6,42,41.8,,,,,,,
2018-06-18,295,37.6,49.7,245,50.7,46.5,44.7,43.8,42.8,42.2,41.9,,,,,,,
2018-06-19,295,37.9,49.7,248,51,46.5,44.9,43.9,43,42.3,42.1,,,,,,,
2018-06-20,295,38.2,49.7,250,51,46.4,44.9,44,43,42.4,42.1,,,,,,,
2018-06-21,295,38.4,49.7,253,51,46.4,44.9,43.6,43,42.4,42.2,,,,,,,
2018-06-22,295,38.6,49.7,255,51,46.2,44.8,43.4,42.9,42.2,42.1,,,,,,,
2018-06-23,295,38.8,49.7,258,51.1,46.2,44.8,43.5,43,42.2,42.1,,,,,,,
2018-06-24,295,38.9,49.7,260,51,46.2,44.7,43.5,42.9,42.2,42.1,,,,,,,
2018-06-25,295,39,49.7,262,51,45.9,44.7,43.4,42.9,42.2,42,,,,,,,
2018-06-26,295,39,49.7,265,50.8,45.7,44.4,42.9,42.6,42,41.9,,,,,,,
2018-06-27,295,39.1,49.7,267,50.5,45.7,44.4,42.9,42.6,42,41.9,,,,,,,
2018-06-28,295,39.2,49.7,270,50.5,45.7,44.2,42.9,42.6,41.9,41.9,,,,,,,
2018-06-29,295,39.3,49.7,272,50.3,45.7,44.1,42.8,42.5,41.9,41.9,,,,,,,
2018-06-30,295,39.3,49.7,275,50,45.6,44.1,42.7,42.3,41.8,41.8,,,,,,,
2018-07-01,295,39.3,49.7,276,49.7,45.4,43.8,42.5,42.1,41.6,41.6,,,,,,,
2018-07-02,295,39.3,49.7,276,49.5,45.3,43.7,42.5,42.1,41.6,41.6,,,,,,,
2018-07-03,295,39.4,49.7,277,49.2,44.8,43.4,42.2,41.8,41.3,41.3,,,,,,,
2018-07-04,295,39.7,49.7,278,49.8,44.6,43.8,42.6,42,41.6,41.6,,,,,,,
2018-07-05,295,40,49.7,279,49.7,45.1,43.9,42.7,42.2,41.8,41.8,,,,,,,
2018-07-06,295,40.1,49.7,279,50,44.8,43.8,42.8,42.2,41.9,41.9,,,,,,,
2018-07-07,295,39.7,49.7,280,49.3,44.2,43.1,42.2,41.6,41.3,41.3,,,,,,,
2018-07-08,295,39.6,49.7,281,49.9,44.4,42.9,42.1,41.7,41.2,41.1,,,,,,,
2018-07-09,295,39.9,49.7,282,52.5,45.4,43.7,43,42.4,41.9,41.8,,,,,,,
2018-07-10,295,40.1,49.7,282,50.3,46.3,43.9,43.2,42.7,42.3,42.2,,,,,,,
2018-07-11,295,40.4,49.7,283,49.8,45.2,43.5,42.9,42.4,42.1,42.1,,,,,,,
2018-07-12,295,40.6,49.7,284,47.9,45.7,43.8,43.1,42.7,42.3,42.2,,,,,,,
2018-07-13,295,40.9,49.7,285,48.9,46.5,44.8,44.1,43.7,43.2,43.1,,,,,,,
2018-07-14,295,41.2,49.7,285,48.1,46.1,44.2,43.7,43.2,42.9,42.8,,,,,,,
2018-07-15,295,41.6,49.7,286,48.2,46,44.2,43.7,43.3,43,43,,,,,,,
2018-07-16,295,41.9,49.7,287,48.9,45.9,44.5,44,43.6,43.3,43.3,,,,,,,
2018-07-17,295,42.3,49.7,288,49.3,46.1,44.8,44.3,43.9,43.6,43.6,,,,,,,
2018-07-18,295,42.8,49.7,288,51.4,47.9,46.5,45.9,45.5,45.3,45.3,,,,,,,
2018-07-19,295,43.2,49.7,289,51.2,47.1,46.1,45.6,45.2,45,45,,,,,,,
2018-07-20,295,46.3,49.7,290,52.7,49.5,48.7,48.2,47.8,47.6,47.6,,,,,,,
2018-07-21,295,46.8,49.7,291,51.8,49.5,48.8,48.4,48,47.9,47.9,,,,,,,
2018-07-22,295,46.9,49.7,291,51.6,48.9,48.7,48,47.9,47.8,47.8,,,,,,,
2018-07-23,295,47.1,49.7,292,51.2,48.9,48.6,48.2,48,48,48,,,,,,,
2018-07-24,295,47.3,49.7,293,51.1,48.9,48.6,48.2,48.1,48.1,48.1,,,,,,,
2018-07-25,295,47.5,49.7,294,50.8,48.8,48.5,48.2,48.2,48.2,48.2,,,,,,,
2018-07-26,295,47.7,49.7,294,50.7,48.8,48.3,48.2,48.2,48.2,48.2,,,,,,,
2018-07-27,295,48.1,49.7,295,51,49,48.6,48.6,48.6,48.6,48.6,,,,,,,
2018-07-28,295,48.5,49.7,296,50.1,49.4,49,48.9,48.9,48.9,48.9,,,,,,,
2018-07-29,295,48.7,49.7,297,49.1,49,48.9,48.9,48.9,48.9,48.9,,,,,,,
2018-07-30,295,49.1,49.7,297,49.3,49.3,49.3,49.3,49.3,49.3,49.3,,,,,,,
2018-07-31,295,49.5,49.7,298,,,,,,,,,,,,,,
2018-08-01,295,49.7,49.7,,,,,,,,,,,,,,,
2018-08-02,295,,49.7,,,,,,,,,,,,,,,
2018-08-03,295,,49.7,,,,,,,,,,,,,,,
2018-08-04,295,,49.7,,,,,,,,,,,,,,,
2018-08-05,295,,49.7,,,,,,,,,,,,,,,
2018-08-06,295,,49.7,,,,,,,,,,,,,,,
2018-08-07,295,,49.7,,,,,,,,,,,,,,,
2018-08-08,295,,49.7,,,,,,,,,,,,,,,
2018-08-09,295,,49.7,,,,,,,,,,,,,,,
2018-08-10,295,,49.7,,,,,,,,,,,,,,,
2018-08-11,295,,49.7,,,,,,,,,,,,,,,
2018-08-12,295,,49.7,,,,,,,,,,,,,,,
2018-08-13,295,,49.7,,,,,,,,,,,,,,,
2018-08-14,295,,49.7,,,,,,,,,,,,,,,
2018-08-15,295,,49.7,,,,,,,,,,,,,,,
2018-08-16,295,,49.7,,,,,,,,,,,,,,,
2018-08-17,295,,49.7,,,,,,,,,,,,,,,
2018-08-18,295,,49.7,,,,,,,,,,,,,,,
2018-08-19,295,,49.7,,,,,,,,,,,,,,,
2018-08-20,295,,49.7,,,,,,,,,,,,,,,
2018-08-21,295,,49.7,,,,,,,,,,,,,,,
2018-08-22,295,,49.7,,,,,,,,,,,,,,,
2018-08-23,295,,49.7,,,,,,,,,,,,,,,
2018-08-24,295,,49.7,,,,,,,,,,,,,,,
2018-08-25,295,,49.7,,,,,,,,,,,,,,,
2018-08-26,295,,49.7,,,,,,,,,,,,,,,
2018-08-27,295,,49.7,,,,,,,,,,,,,,,
2018-08-28,295,,49.7,,,,,,,,,,,,,,,
2018-08-29,295,,49.7,,,,,,,,,,,,,,,
