Date,Average,Observed Accumulation,Observed Total,Normal Accumulation,ESP max,ESP 10,ESP 30,ESP 50,ESP 70,ESP 90,ESP min,ESP max (wo Obs),ESP 10 (wo Obs),ESP 30 (wo Obs),ESP 50 (wo Obs),ESP 70 (wo Obs),ESP 90 (wo Obs),ESP min (wo Obs)
2017-11-24,2360,,1300,,,,,,,,,,,,,,,
2017-11-25,2360,,1300,,,,,,,,,,,,,,,
2017-11-26,2360,,1300,,,,,,,,,,,,,,,
2017-11-27,2360,,1300,,,,,,,,,,,,,,,
2017-11-28,2360,,1300,,,,,,,,,,,,,,,
2017-11-29,2360,,1300,,,,,,,,,,,,,,,
2017-11-30,2360,,1300,,,,,,,,,,,,,,,
2017-12-01,2360,,1300,,,,,,,,,,,,,,,
2017-12-02,2360,,1300,,,,,,,,,,,,,,,
2017-12-03,2360,,1300,,,,,,,,,,,,,,,
2017-12-04,2360,,1300,,,,,,,,,,,,,,,
2017-12-05,2360,,1300,,,,,,,,,,,,,,,
2017-12-06,2360,,1300,,,,,,,,,,,,,,,
2017-12-07,2360,,1300,,,,,,,,,,,,,,,
2017-12-08,2360,,1300,,,,,,,,,,,,,,,
2017-12-09,2360,,1300,,,,,,,,,,,,,,,
2017-12-10,2360,,1300,,,,,,,,,,,,,,,
2017-12-11,2360,,1300,,,,,,,,,,,,,,,
2017-12-12,2360,,1300,,,,,,,,,,,,,,,
2017-12-13,2360,,1300,,,,,,,,,,,,,,,
2017-12-14,2360,,1300,,,,,,,,,,,,,,,
2017-12-15,2360,,1300,,3120,2640,2040,1700,1410,1050,727,,,,,,,
2017-12-16,2360,,1300,,3090,2630,1990,1680,1390,1040,722,,,,,,,
2017-12-17,2360,,1300,,3090,2610,1970,1660,1390,1040,722,,,,,,,
2017-12-18,2360,,1300,,3090,2600,1960,1650,1360,1030,714,,,,,,,
2017-12-19,2360,,1300,,3080,2570,1940,1640,1330,1030,712,,,,,,,
2017-12-20,2360,,1300,,3080,2570,1920,1630,1300,1020,707,,,,,,,
2017-12-21,2360,,1300,,3100,2580,1910,1620,1310,1030,712,,,,,,,
2017-12-22,2360,,1300,,3100,2570,1890,1610,1320,1030,708,,,,,,,
2017-12-23,2360,,1300,,3130,2580,1870,1630,1310,1040,718,,,,,,,
2017-12-24,2360,,1300,,3180,2580,1920,1670,1340,1080,810,,,,,,,
2017-12-25,2360,,1300,,3240,2630,1960,1710,1380,1120,777,,,,,,,
2017-12-26,2360,,1300,,3320,2700,2020,1770,1430,1160,815,,,,,,,
2017-12-27,2360,,1300,,3320,2700,2010,1760,1430,1140,814,,,,,,,
2017-12-28,2360,,1300,,3340,2710,2010,1770,1440,1150,823,,,,,,,
2017-12-29,2360,,1300,,3360,2730,2020,1770,1450,1160,818,,,,,,,
2017-12-30,2360,,1300,,3350,2690,2020,1750,1450,1140,809,,,,,,,
2017-12-31,2360,,1300,,3340,2680,2020,1700,1440,1130,808,,,,,,,
2018-01-01,2360,,1300,,3340,2670,1980,1700,1440,1130,803,,,,,,,
2018-01-02,2360,,1300,,3330,2670,1970,1680,1440,1110,801,,,,,,,
2018-01-03,2360,,1300,,3320,2650,1950,1660,1430,1060,798,,,,,,,
2018-01-04,2360,,1300,,3320,2640,1920,1650,1430,1040,788,,,,,,,
2018-01-05,2360,,1300,,3300,2620,1900,1640,1420,1030,784,,,,,,,
2018-01-06,2360,,1300,,3250,2610,1900,1630,1390,1020,773,,,,,,,
2018-01-07,2360,,1300,,3280,2650,1960,1660,1440,1040,793,,,,,,,
2018-01-08,2360,,1300,,3230,2620,1960,1660,1440,1040,792,,,,,,,
2018-01-09,2360,,1300,,3230,2590,1960,1680,1420,1050,791,,,,,,,
2018-01-10,2360,,1300,,3230,2580,1910,1680,1410,1050,788,,,,,,,
2018-01-11,2360,,1300,,3290,2620,1940,1710,1440,1080,817,,,,,,,
2018-01-12,2360,,1300,,3280,2620,1960,1720,1430,1100,832,,,,,,,
2018-01-13,2360,,1300,,3330,2660,2000,1760,1440,1140,855,,,,,,,
2018-01-14,2360,,1300,,3300,2630,1980,1740,1440,1140,852,,,,,,,
2018-01-15,2360,,1300,,3280,2610,1950,1730,1440,1130,848,,,,,,,
2018-01-16,2360,,1300,,3260,2600,1950,1720,1420,1120,842,,,,,,,
2018-01-17,2360,,1300,,3220,2560,1930,1720,1410,1130,833,,,,,,,
2018-01-18,2360,,1300,,3210,2490,1910,1720,1390,1120,829,,,,,,,
2018-01-19,2360,,1300,,3190,2490,1850,1710,1380,1120,821,,,,,,,
2018-01-20,2360,,1300,,3180,2430,1820,1700,1360,1120,809,,,,,,,
2018-01-21,2360,,1300,,3240,2480,1860,1730,1400,1150,836,,,,,,,
2018-01-22,2360,,1300,,3270,2490,1870,1740,1420,1170,848,,,,,,,
2018-01-23,2360,,1300,,3290,2450,1870,1730,1420,1170,833,,,,,,,
2018-01-24,2360,,1300,,3280,2440,1850,1700,1390,1160,830,,,,,,,
2018-01-25,2360,,1300,,3300,2470,1840,1700,1410,1170,848,,,,,,,
2018-01-26,2360,,1300,,3320,2480,1850,1700,1420,1170,853,,,,,,,
2018-01-27,2360,,1300,,3280,2470,1820,1660,1410,1160,843,,,,,,,
2018-01-28,2360,,1300,,3280,2490,1830,1670,1420,1170,854,,,,,,,
2018-01-29,2360,,1300,,3270,2480,1800,1630,1420,1140,852,,,,,,,
2018-01-30,2360,,1300,,3240,2460,1770,1600,1390,1120,833,,,,,,,
2018-01-31,2360,,1300,,3220,2450,1740,1600,1380,1110,828,,,,,,,
2018-02-01,2360,,1300,,3210,2450,1730,1600,1390,1110,833,,,,,,,
2018-02-02,2360,,1300,,3200,2430,1730,1600,1390,1110,829,,,,,,,
2018-02-03,2360,,1300,,3210,2430,1740,1590,1380,1100,832,,,,,,,
2018-02-04,2360,,1300,,3220,2440,1730,1590,1370,1090,839,,,,,,,
2018-02-05,2360,,1300,,3230,2410,1720,1590,1370,1080,848,,,,,,,
2018-02-06,2360,,1300,,3300,2440,1770,1640,1390,1110,884,,,,,,,
2018-02-07,2360,,1300,,3310,2450,1780,1640,1390,1120,891,,,,,,,
2018-02-08,2360,,1300,,3320,2380,1770,1650,1380,1110,891,,,,,,,
2018-02-09,2360,,1300,,3270,2370,1730,1640,1350,1110,882,,,,,,,
2018-02-10,2360,,1300,,3260,2340,1720,1610,1350,1120,875,,,,,,,
2018-02-11,2360,,1300,,3240,2360,1740,1630,1390,1150,889,,,,,,,
2018-02-12,2360,,1300,,3130,2370,1730,1640,1390,1160,899,,,,,,,
2018-02-13,2360,,1300,,3030,2410,1770,1680,1430,1190,921,,,,,,,
2018-02-14,2360,,1300,,3080,2510,1830,1730,1490,1250,965,,,,,,,
2018-02-15,2360,,1300,,2940,2540,1850,1740,1500,1250,970,,,,,,,
2018-02-16,2360,,1300,,2960,2540,1860,1750,1500,1260,983,,,,,,,
2018-02-17,2360,,1300,,2980,2520,1870,1760,1500,1270,993,,,,,,,
2018-02-18,2360,,1300,,2970,2470,1860,1730,1490,1260,990,,,,,,,
2018-02-19,2360,,1300,,2970,2450,1850,1680,1500,1260,993,,,,,,,
2018-02-20,2360,,1300,,2980,2410,1850,1640,1510,1260,991,,,,,,,
2018-02-21,2360,,1300,,3000,2430,1810,1650,1480,1270,963,,,,,,,
2018-02-22,2360,,1300,,3020,2440,1810,1640,1490,1280,975,,,,,,,
2018-02-23,2360,,1300,,3040,2460,1820,1620,1490,1290,964,,,,,,,
2018-02-24,2360,,1300,,3060,2470,1820,1640,1490,1300,959,,,,,,,
2018-02-25,2360,,1300,,3070,2450,1810,1640,1490,1300,958,,,,,,,
2018-02-26,2360,,1300,,3070,2430,1800,1650,1490,1300,962,,,,,,,
2018-02-27,2360,,1300,,3110,2450,1830,1680,1520,1300,990,,,,,,,
2018-02-28,2360,,1300,,3060,2420,1820,1650,1500,1280,956,,,,,,,
2018-03-01,2360,,1300,,3020,2420,1800,1610,1500,1250,894,,,,,,,
2018-03-02,2360,,1300,,2990,2420,1780,1590,1500,1250,862,,,,,,,
2018-03-03,2360,,1300,,2890,2390,1760,1580,1460,1230,855,,,,,,,
2018-03-04,2360,,1300,,2860,2370,1740,1570,1410,1220,837,,,,,,,
2018-03-05,2360,,1300,,2830,2370,1740,1570,1400,1220,838,,,,,,,
2018-03-06,2360,,1300,,2730,2360,1720,1550,1400,1220,839,,,,,,,
2018-03-07,2360,,1300,,2690,2340,1710,1550,1370,1200,841,,,,,,,
2018-03-08,2360,,1300,,2690,2320,1700,1550,1360,1200,843,,,,,,,
2018-03-09,2360,,1300,,2690,2310,1680,1550,1350,1190,844,,,,,,,
2018-03-10,2360,,1300,,2700,2320,1690,1550,1360,1200,855,,,,,,,
2018-03-11,2360,,1300,,2690,2310,1680,1540,1350,1200,839,,,,,,,
2018-03-12,2360,,1300,,2680,2290,1670,1500,1320,1190,839,,,,,,,
2018-03-13,2360,,1300,,2640,2290,1640,1470,1310,1180,833,,,,,,,
2018-03-14,2360,,1300,,2620,2260,1630,1470,1310,1150,816,,,,,,,
2018-03-15,2360,,1300,,2690,2270,1690,1480,1370,1190,852,,,,,,,
2018-03-16,2360,,1300,,2710,2290,1710,1490,1380,1190,864,,,,,,,
2018-03-17,2360,,1300,,2720,2260,1720,1480,1400,1180,868,,,,,,,
2018-03-18,2360,,1300,,2720,2190,1710,1470,1370,1170,860,,,,,,,
2018-03-19,2360,,1300,,2740,2190,1720,1490,1360,1180,878,,,,,,,
2018-03-20,2360,,1300,,2690,2190,1710,1480,1360,1150,872,,,,,,,
2018-03-21,2360,,1300,,2690,2200,1710,1490,1360,1150,872,,,,,,,
2018-03-22,2360,,1300,,2690,2180,1710,1490,1360,1130,871,,,,,,,
2018-03-23,2360,,1300,,2690,2170,1730,1490,1370,1140,878,,,,,,,
2018-03-24,2360,,1300,,2790,2280,1810,1570,1450,1220,952,,,,,,,
2018-03-25,2360,,1300,,2780,2260,1770,1560,1420,1220,948,,,,,,,
2018-03-26,2360,,1300,,2740,2210,1730,1540,1410,1210,945,,,,,,,
2018-03-27,2360,,1300,,2720,2200,1720,1540,1400,1210,935,,,,,,,
2018-03-28,2360,,1300,,2730,2170,1690,1520,1390,1200,943,,,,,,,
2018-03-29,2360,,1300,,2750,2180,1710,1540,1400,1220,965,,,,,,,
2018-03-30,2360,,1300,,2730,2170,1690,1550,1400,1210,969,,,,,,,
2018-03-31,2360,,1300,,2720,2130,1670,1540,1370,1190,972,,,,,,,
2018-04-01,2360,,1300,6.83,2720,2110,1670,1530,1360,1190,975,,,,,,,
2018-04-02,2360,2.95,1300,13.7,2710,2090,1680,1490,1340,1180,976,,,,,,,
2018-04-03,2360,6.26,1300,20.5,2730,2090,1680,1480,1340,1150,991,,,,,,,
2018-04-04,2360,9.54,1300,27.3,2730,2050,1660,1480,1340,1120,992,,,,,,,
2018-04-05,2360,12.9,1300,34.2,2730,2040,1640,1450,1340,1120,990,,,,,,,
2018-04-06,2360,16.3,1300,41,2730,2050,1610,1450,1320,1120,999,,,,,,,
2018-04-07,2360,19.8,1300,47.8,2830,2140,1660,1520,1380,1180,1070,,,,,,,
2018-04-08,2360,24.1,1300,54.7,2990,2290,1780,1610,1490,1280,1180,,,,,,,
2018-04-09,2360,28.6,1300,61.5,3060,2380,1850,1670,1560,1350,1250,,,,,,,
2018-04-10,2360,34.6,1300,68.3,3050,2370,1860,1690,1580,1370,1270,,,,,,,
2018-04-11,2360,40,1300,75.2,3010,2300,1830,1670,1560,1360,1230,,,,,,,
2018-04-12,2360,45,1300,82,2970,2260,1800,1650,1520,1350,1220,,,,,,,
2018-04-13,2360,50,1300,88.8,2970,2260,1800,1660,1510,1350,1220,,,,,,,
2018-04-14,2360,55.3,1300,95.7,3000,2270,1810,1680,1520,1370,1230,,,,,,,
2018-04-15,2360,59.9,1300,103,3010,2270,1810,1680,1530,1350,1250,,,,,,,
2018-04-16,2360,64.5,1300,109,2970,2250,1800,1650,1520,1320,1240,,,,,,,
2018-04-17,2360,69.1,1300,116,2930,2240,1790,1610,1500,1320,1230,,,,,,,
2018-04-18,2360,73.5,1300,123,2830,2230,1810,1570,1500,1320,1240,,,,,,,
2018-04-19,2360,77.7,1300,130,2800,2150,1790,1560,1460,1320,1230,,,,,,,
2018-04-20,2360,82,1300,137,2780,2120,1800,1570,1470,1330,1220,,,,,,,
2018-04-21,2360,86.3,1300,144,2820,2170,1880,1640,1540,1390,1280,,,,,,,
2018-04-22,2360,91.4,1300,150,2830,2160,1890,1620,1560,1410,1300,,,,,,,
2018-04-23,2360,96.5,1300,157,2810,2120,1870,1590,1520,1400,1300,,,,,,,
2018-04-24,2360,102,1300,164,2790,2110,1720,1590,1510,1410,1310,,,,,,,
2018-04-25,2360,106,1300,171,2740,2080,1700,1560,1500,1370,1300,,,,,,,
2018-04-26,2360,112,1300,178,2660,2030,1690,1560,1470,1360,1290,,,,,,,
2018-04-27,2360,118,1300,185,2630,2000,1670,1540,1460,1360,1280,,,,,,,
2018-04-28,2360,125,1300,191,2630,2000,1650,1520,1460,1350,1260,,,,,,,
2018-04-29,2360,133,1300,198,2620,1980,1620,1520,1470,1340,1260,,,,,,,
2018-04-30,2360,142,1300,205,2540,1970,1600,1520,1440,1330,1260,,,,,,,
2018-05-01,2360,152,1300,229,2450,1940,1590,1500,1440,1320,1270,,,,,,,
2018-05-02,2360,163,1300,254,2440,1920,1560,1490,1420,1310,1270,,,,,,,
2018-05-03,2360,175,1300,278,2380,1900,1580,1530,1450,1350,1310,,,,,,,
2018-05-04,2360,186,1300,302,2500,2000,1690,1660,1560,1450,1430,,,,,,,
2018-05-05,2360,197,1300,326,2460,1950,1690,1630,1550,1440,1420,,,,,,,
2018-05-06,2360,207,1300,350,2450,1940,1680,1630,1550,1430,1410,,,,,,,
2018-05-07,2360,217,1300,375,2430,1900,1670,1620,1530,1420,1410,,,,,,,
2018-05-08,2360,227,1300,399,2380,1870,1660,1600,1530,1410,1400,,,,,,,
2018-05-09,2360,239,1300,423,2190,1850,1660,1570,1520,1420,1400,,,,,,,
2018-05-10,2360,254,1300,447,2110,1800,1630,1540,1490,1400,1390,,,,,,,
2018-05-11,2360,272,1300,472,2120,1770,1630,1550,1480,1400,1390,,,,,,,
2018-05-12,2360,293,1300,496,2090,1740,1620,1520,1470,1400,1390,,,,,,,
2018-05-13,2360,315,1300,520,2000,1730,1580,1510,1460,1400,1390,,,,,,,
2018-05-14,2360,339,1300,544,1980,1730,1590,1520,1440,1390,1390,,,,,,,
2018-05-15,2360,364,1300,569,1970,1730,1600,1500,1440,1390,1340,,,,,,,
2018-05-16,2360,388,1300,593,1950,1720,1560,1470,1420,1380,1330,,,,,,,
2018-05-17,2360,411,1300,617,1920,1680,1550,1450,1410,1370,1320,,,,,,,
2018-05-18,2360,435,1300,641,1830,1660,1540,1450,1410,1370,1330,,,,,,,
2018-05-19,2360,461,1300,666,1810,1640,1540,1440,1400,1370,1330,,,,,,,
2018-05-20,2360,486,1300,690,1800,1640,1520,1450,1410,1370,1340,,,,,,,
2018-05-21,2360,509,1300,714,1780,1630,1500,1450,1400,1370,1340,,,,,,,
2018-05-22,2360,530,1300,738,1760,1600,1490,1420,1380,1360,1330,,,,,,,
2018-05-23,2360,550,1300,763,1770,1580,1490,1430,1400,1370,1340,,,,,,,
2018-05-24,2360,572,1300,787,1770,1590,1490,1440,1410,1360,1360,,,,,,,
2018-05-25,2360,594,1300,811,1750,1590,1490,1440,1400,1360,1360,,,,,,,
2018-05-26,2360,617,1300,835,1740,1570,1470,1430,1390,1360,1350,,,,,,,
2018-05-27,2360,641,1300,860,1740,1540,1460,1410,1390,1360,1350,,,,,,,
2018-05-28,2360,668,1300,884,1740,1540,1460,1420,1400,1370,1360,,,,,,,
2018-05-29,2360,694,1300,908,1740,1530,1460,1420,1400,1380,1360,,,,,,,
2018-05-30,2360,719,1300,932,1730,1520,1440,1410,1380,1370,1350,,,,,,,
2018-05-31,2360,740,1300,956,1770,1540,1460,1430,1400,1380,1370,,,,,,,
2018-06-01,2360,760,1300,989,1750,1530,1460,1430,1410,1390,1380,,,,,,,
2018-06-02,2360,780,1300,1020,1720,1510,1450,1430,1410,1390,1380,,,,,,,
2018-06-03,2360,802,1300,1050,1710,1490,1440,1420,1410,1390,1370,,,,,,,
2018-06-04,2360,823,1300,1090,1710,1490,1440,1420,1410,1390,1380,,,,,,,
2018-06-05,2360,843,1300,1120,1690,1460,1420,1410,1400,1380,1370,,,,,,,
2018-06-06,2360,864,1300,1150,1640,1450,1420,1410,1400,1380,1360,,,,,,,
2018-06-07,2360,886,1300,1190,1490,1440,1420,1400,1390,1380,1360,,,,,,,
2018-06-08,2360,907,1300,1220,1490,1440,1420,1400,1390,1380,1360,,,,,,,
2018-06-09,2360,927,1300,1250,1460,1430,1410,1400,1390,1370,1360,,,,,,,
2018-06-10,2360,946,1300,1280,1450,1430,1400,1390,1380,1370,1360,,,,,,,
2018-06-11,2360,964,1300,1320,1450,1430,1400,1390,1380,1370,1350,,,,,,,
2018-06-12,2360,980,1300,1350,1440,1420,1390,1380,1370,1360,1350,,,,,,,
2018-06-13,2360,996,1300,1380,1440,1410,1390,1370,1360,1350,1350,,,,,,,
2018-06-14,2360,1010,1300,1410,1440,1400,1380,1370,1360,1350,1340,,,,,,,
2018-06-15,2360,1030,1300,1450,1430,1400,1380,1370,1350,1350,1340,,,,,,,
2018-06-16,2360,1040,1300,1480,1430,1400,1370,1360,1350,1350,1340,,,,,,,
2018-06-17,2360,1050,1300,1510,1430,1400,1370,1360,1350,1340,1340,,,,,,,
2018-06-18,2360,1060,1300,1540,1430,1410,1390,1370,1370,1360,1350,,,,,,,
2018-06-19,2360,1080,1300,1580,1430,1410,1390,1380,1370,1360,1360,,,,,,,
2018-06-20,2360,1090,1300,1610,1430,1410,1390,1380,1370,1360,1360,,,,,,,
2018-06-21,2360,1110,1300,1640,1430,1410,1380,1380,1370,1360,1360,,,,,,,
2018-06-22,2360,1120,1300,1680,1420,1400,1380,1370,1370,1360,1360,,,,,,,
2018-06-23,2360,1130,1300,1710,1420,1400,1380,1370,1360,1360,1360,,,,,,,
2018-06-24,2360,1140,1300,1740,1420,1400,1380,1370,1360,1360,1360,,,,,,,
2018-06-25,2360,1150,1300,1770,1410,1400,1380,1370,1360,1360,1360,,,,,,,
2018-06-26,2360,1160,1300,1810,1410,1390,1380,1370,1360,1360,1360,,,,,,,
2018-06-27,2360,1170,1300,1840,1410,1390,1370,1370,1360,1360,1350,,,,,,,
2018-06-28,2360,1170,1300,1870,1400,1380,1370,1360,1360,1350,1350,,,,,,,
2018-06-29,2360,1180,1300,1900,1390,1370,1370,1360,1350,1350,1350,,,,,,,
2018-06-30,2360,1190,1300,1940,1380,1370,1360,1360,1350,1350,1350,,,,,,,
2018-07-01,2360,1190,1300,1950,1380,1370,1360,1350,1350,1340,1340,,,,,,,
2018-07-02,2360,1200,1300,1970,1370,1360,1360,1350,1340,1340,1340,,,,,,,
2018-07-03,2360,1200,1300,1980,1370,1360,1350,1350,1340,1340,1340,,,,,,,
2018-07-04,2360,1210,1300,2000,1370,1360,1350,1340,1340,1340,1340,,,,,,,
2018-07-05,2360,1210,1300,2010,1360,1350,1340,1340,1330,1330,1330,,,,,,,
2018-07-06,2360,1220,1300,2030,1350,1350,1340,1330,1330,1330,1330,,,,,,,
2018-07-07,2360,1220,1300,2040,1350,1340,1340,1330,1330,1330,1330,,,,,,,
2018-07-08,2360,1220,1300,2060,1350,1340,1330,1330,1330,1330,1330,,,,,,,
2018-07-09,2360,1230,1300,2070,1350,1340,1330,1330,1330,1330,1330,,,,,,,
2018-07-10,2360,1230,1300,2080,1350,1340,1330,1330,1330,1320,1320,,,,,,,
2018-07-11,2360,1240,1300,2100,1350,1330,1330,1330,1320,1320,1320,,,,,,,
2018-07-12,2360,1240,1300,2110,1340,1330,1330,1320,1320,1320,1320,,,,,,,
2018-07-13,2360,1250,1300,2130,1340,1330,1330,1320,1320,1320,1320,,,,,,,
2018-07-14,2360,1250,1300,2140,1340,1330,1330,1320,1320,1320,1320,,,,,,,
2018-07-15,2360,1250,1300,2160,1340,1330,1320,1320,1320,1320,1320,,,,,,,
2018-07-16,2360,1260,1300,2170,1340,1330,1320,1320,1320,1320,1320,,,,,,,
2018-07-17,2360,1260,1300,2190,1340,1330,1320,1320,1320,1320,1320,,,,,,,
2018-07-18,2360,1270,1300,2200,1340,1330,1320,1320,1320,1320,1320,,,,,,,
2018-07-19,2360,1270,1300,2220,1330,1330,1320,1320,1320,1320,1320,,,,,,,
2018-07-20,2360,1270,1300,2230,1330,1320,1320,1320,1320,1320,1320,,,,,,,
2018-07-21,2360,1270,1300,2250,1330,1320,1320,1320,1310,1310,1310,,,,,,,
2018-07-22,2360,1280,1300,2260,1320,1320,1310,1310,1310,1310,1310,,,,,,,
2018-07-23,2360,1280,1300,2280,1320,1320,1310,1310,1310,1310,1310,,,,,,,
2018-07-24,2360,1280,1300,2290,1320,1310,1310,1310,1310,1310,1310,,,,,,,
2018-07-25,2360,1280,1300,2310,1310,1310,1310,1310,1310,1310,1310,,,,,,,
2018-07-26,2360,1290,1300,2320,1310,1310,1310,1310,1310,1310,1310,,,,,,,
2018-07-27,2360,1290,1300,2340,1310,1310,1310,1310,1310,1310,1310,,,,,,,
2018-07-28,2360,1290,1300,2350,1310,1310,1310,1310,1310,1310,1310,,,,,,,
2018-07-29,2360,1300,1300,2370,1310,1310,1310,1310,1310,1310,1310,,,,,,,
2018-07-30,2360,1300,1300,2380,1300,1300,1300,1300,1300,1300,1300,,,,,,,
2018-07-31,2360,1300,1300,2400,,,,,,,,,,,,,,
2018-08-01,2360,1300,1300,,,,,,,,,,,,,,,
2018-08-02,2360,,1300,,,,,,,,,,,,,,,
2018-08-03,2360,,1300,,,,,,,,,,,,,,,
2018-08-04,2360,,1300,,,,,,,,,,,,,,,
2018-08-05,2360,,1300,,,,,,,,,,,,,,,
2018-08-06,2360,,1300,,,,,,,,,,,,,,,
2018-08-07,2360,,1300,,,,,,,,,,,,,,,
2018-08-08,2360,,1300,,,,,,,,,,,,,,,
2018-08-09,2360,,1300,,,,,,,,,,,,,,,
2018-08-10,2360,,1300,,,,,,,,,,,,,,,
2018-08-11,2360,,1300,,,,,,,,,,,,,,,
2018-08-12,2360,,1300,,,,,,,,,,,,,,,
2018-08-13,2360,,1300,,,,,,,,,,,,,,,
2018-08-14,2360,,1300,,,,,,,,,,,,,,,
2018-08-15,2360,,1300,,,,,,,,,,,,,,,
2018-08-16,2360,,1300,,,,,,,,,,,,,,,
2018-08-17,2360,,1300,,,,,,,,,,,,,,,
2018-08-18,2360,,1300,,,,,,,,,,,,,,,
2018-08-19,2360,,1300,,,,,,,,,,,,,,,
2018-08-20,2360,,1300,,,,,,,,,,,,,,,
2018-08-21,2360,,1300,,,,,,,,,,,,,,,
2018-08-22,2360,,1300,,,,,,,,,,,,,,,
2018-08-23,2360,,1300,,,,,,,,,,,,,,,
2018-08-24,2360,,1300,,,,,,,,,,,,,,,
2018-08-25,2360,,1300,,,,,,,,,,,,,,,
2018-08-26,2360,,1300,,,,,,,,,,,,,,,
2018-08-27,2360,,1300,,,,,,,,,,,,,,,
2018-08-28,2360,,1300,,,,,,,,,,,,,,,
2018-08-29,2360,,1300,,,,,,,,,,,,,,,
2018-08-30,2360,,1300,,,,,,,,,,,,,,,
2018-08-31,2360,,1300,,,,,,,,,,,,,,,
2018-09-01,2360,,1300,,,,,,,,,,,,,,,
2018-09-02,2360,,1300,,,,,,,,,,,,,,,
2018-09-03,2360,,1300,,,,,,,,,,,,,,,
2018-09-04,2360,,1300,,,,,,,,,,,,,,,
2018-09-05,2360,,1300,,,,,,,,,,,,,,,
2018-09-06,2360,,1300,,,,,,,,,,,,,,,
2018-09-07,2360,,1300,,,,,,,,,,,,,,,
2018-09-08,2360,,1300,,,,,,,,,,,,,,,
2018-09-09,2360,,1300,,,,,,,,,,,,,,,
2018-09-10,2360,,1300,,,,,,,,,,,,,,,
2018-09-11,2360,,1300,,,,,,,,,,,,,,,
2018-09-12,2360,,1300,,,,,,,,,,,,,,,
2018-09-13,2360,,1300,,,,,,,,,,,,,,,
2018-09-14,2360,,1300,,,,,,,,,,,,,,,
2018-09-15,2360,,1300,,,,,,,,,,,,,,,
2018-09-16,2360,,1300,,,,,,,,,,,,,,,
